gene_id	group	xcase_dn_ptv	xcont_dn_ptv	xcase_dn_misb	xcont_dn_misb	xcase_dn_misa	xcont_dn_misa	xcase_dbs_ptv	xcont_dbs_ptv	xcase_swe_ptv	xcont_swe_ptv	xcase_tut	xcont_tut	qval
ENSG00000152518	All	0	0	0	0	0	0	0	1	0	0	0	0	9.3122e-01
ENSG00000152520	All	0	0	0	0	0	0	1	0	0	0	1	3	7.0171e-01
ENSG00000152527	All	0	0	0	0	0	0	2	5	0	0	4	8	8.3714e-01
ENSG00000152556	All	0	0	0	0	0	0	3	0	0	4	3	3	8.5754e-01
ENSG00000152558	All	0	0	0	0	0	0	0	0	0	0	2	0	9.3038e-01
ENSG00000152578	All	0	0	0	0	0	0	0	2	0	1	1	0	9.2355e-01
ENSG00000152580	All	1	0	0	0	0	0	2	5	2	8	8	10	9.2440e-01
ENSG00000152582	All	0	0	0	0	0	0	2	4	2	5	7	3	8.3378e-01
ENSG00000152583	All	1	0	0	0	0	0	2	0	0	0	2	0	9.2982e-01
ENSG00000152591	All	0	1	0	0	0	0	0	0	0	0	0	0	9.0600e-01
ENSG00000152592	All	0	0	0	0	0	0	1	2	0	0	1	1	9.0695e-01
ENSG00000152595	All	0	0	0	0	0	0	0	0	1	0	1	1	7.7434e-01
ENSG00000152601	All	0	0	0	0	2	0	0	0	0	0	0	0	2.1092e-01
ENSG00000152611	All	0	0	0	0	0	0	0	0	0	0	2	0	9.0999e-01
ENSG00000152620	All	0	0	0	0	0	0	1	0	0	1	1	1	9.2640e-01
ENSG00000152642	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2340e-01
ENSG00000152661	All	0	0	0	0	0	0	0	1	0	1	0	0	9.2318e-01
ENSG00000152669	All	1	0	0	0	0	0	0	0	0	0	1	0	7.5974e-01
ENSG00000152670	All	0	0	0	0	0	0	1	0	0	0	0	0	7.1644e-01
ENSG00000152672	All	0	0	0	0	0	0	1	2	0	0	2	0	8.9299e-01
ENSG00000152683	All	0	0	0	0	0	0	0	2	0	0	1	1	9.2955e-01
ENSG00000152684	All	0	0	0	0	0	0	0	1	0	0	0	0	9.2760e-01
ENSG00000152689	All	0	0	0	0	0	0	2	0	2	1	0	0	6.2692e-01
ENSG00000152700	All	0	0	0	0	0	0	0	0	0	1	0	4	9.2915e-01
ENSG00000152705	All	0	0	0	0	0	0	1	0	1	0	0	2	9.0570e-01
ENSG00000152749	All	0	0	0	0	0	0	0	1	0	2	2	1	9.0157e-01
ENSG00000152760	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3023e-01
ENSG00000152763	All	0	0	0	0	0	0	2	1	1	1	5	7	8.5420e-01
ENSG00000152766	All	0	0	0	0	0	0	0	0	0	0	4	3	9.0908e-01
ENSG00000152767	All	1	0	0	0	0	0	1	0	0	1	0	1	7.8370e-01
ENSG00000152778	All	0	0	0	0	0	0	2	0	0	1	2	1	7.9759e-01
ENSG00000152779	All	0	0	0	0	0	0	1	1	0	0	1	1	9.1560e-01
ENSG00000152782	All	0	0	0	0	0	0	0	0	0	1	1	0	9.1145e-01
ENSG00000152785	All	0	0	0	0	0	0	0	0	0	0	1	1	9.1789e-01
ENSG00000152795	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2406e-01
ENSG00000152804	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2386e-01
ENSG00000152818	All	0	0	0	0	0	0	3	1	0	4	7	5	8.1840e-01
ENSG00000152822	All	0	0	0	0	0	0	0	1	0	2	0	1	9.2357e-01
ENSG00000152894	All	0	0	0	0	0	0	1	0	0	0	2	1	7.3462e-01
ENSG00000152904	All	0	0	0	0	0	0	1	2	0	0	0	1	9.2314e-01
ENSG00000152910	All	0	0	0	0	0	0	1	1	0	0	1	0	8.5046e-01
ENSG00000152926	All	0	0	0	0	0	0	4	1	0	1	0	2	9.0431e-01
ENSG00000152932	All	0	0	0	0	0	0	0	0	0	1	0	0	9.2842e-01
ENSG00000152936	All	0	0	0	0	0	0	0	1	0	0	2	0	8.9542e-01
ENSG00000152939	All	0	0	0	0	0	0	1	1	0	1	4	1	8.8420e-01
ENSG00000152942	All	0	0	0	0	0	0	0	1	0	0	0	0	9.2846e-01
ENSG00000152944	All	0	0	0	0	0	0	0	0	1	0	1	1	8.0211e-01
ENSG00000152952	All	0	0	0	0	0	0	2	0	0	0	4	2	8.6051e-01
ENSG00000152953	All	0	0	0	0	0	0	2	1	0	0	2	1	9.3000e-01
ENSG00000152954	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2684e-01
ENSG00000152969	All	1	1	0	0	0	1	1	1	0	0	0	0	5.4158e-01
ENSG00000152977	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3124e-01
ENSG00000152990	All	0	0	0	0	0	0	1	1	0	0	2	1	9.2342e-01
ENSG00000153002	All	0	0	0	0	0	0	3	2	0	1	3	3	8.9289e-01
ENSG00000153006	All	0	0	0	0	0	0	1	1	0	0	1	0	9.2990e-01
ENSG00000153012	All	0	0	0	0	0	0	1	1	0	1	2	0	8.9668e-01
ENSG00000153015	All	0	0	0	0	0	0	0	0	0	0	1	1	8.8956e-01
ENSG00000153029	All	0	0	0	0	0	0	1	4	0	0	0	0	9.0005e-01
ENSG00000153037	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2991e-01
ENSG00000153044	All	0	0	0	0	0	0	0	0	0	0	0	1	8.9352e-01
ENSG00000153046	All	0	0	0	0	0	0	1	0	0	0	0	0	7.3849e-01
ENSG00000153060	All	0	0	0	0	0	0	0	1	0	1	5	6	8.9849e-01
ENSG00000153064	All	0	0	0	0	0	0	2	4	0	2	4	0	8.6437e-01
ENSG00000153066	All	0	0	0	0	0	0	0	2	0	1	3	2	9.1570e-01
ENSG00000153071	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2094e-01
ENSG00000153086	All	0	0	0	0	0	0	0	1	0	1	0	1	8.9999e-01
ENSG00000153093	All	0	0	0	0	0	0	2	0	2	4	1	2	8.8103e-01
ENSG00000153094	All	0	1	0	0	0	0	0	0	0	0	0	0	9.1773e-01
ENSG00000153113	All	0	0	0	0	0	0	0	0	0	1	1	1	8.6714e-01
ENSG00000153130	All	0	1	0	0	0	0	0	0	0	0	0	0	9.2922e-01
ENSG00000153132	All	0	0	0	0	0	0	0	0	0	0	2	4	8.8087e-01
ENSG00000153140	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1985e-01
ENSG00000153147	All	0	0	0	0	1	0	0	0	0	0	0	0	7.8341e-01
ENSG00000153157	All	0	0	0	0	0	0	0	0	0	1	0	1	8.5605e-01
ENSG00000153162	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1789e-01
ENSG00000153179	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1271e-01
ENSG00000153187	All	0	0	0	0	1	0	0	0	0	0	0	0	7.9405e-01
ENSG00000153201	All	1	0	0	0	0	1	0	0	1	0	2	0	6.9561e-01
ENSG00000153207	All	0	0	0	0	0	0	1	0	0	0	1	0	6.9435e-01
ENSG00000153208	All	1	0	0	0	0	0	2	1	0	2	3	2	9.1533e-01
ENSG00000153214	All	0	0	0	0	0	0	1	1	0	1	4	3	8.8017e-01
ENSG00000153230	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2706e-01
ENSG00000153233	All	1	0	0	0	0	0	0	1	0	0	2	0	9.1553e-01
ENSG00000153234	All	0	0	1	0	0	0	0	1	0	0	0	0	5.0058e-01
ENSG00000153237	All	0	0	0	0	0	0	0	0	0	3	2	4	8.7792e-01
ENSG00000153246	All	0	0	0	0	0	0	4	3	2	2	13	5	8.4003e-01
ENSG00000153250	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2858e-01
ENSG00000153253	All	0	0	0	0	1	1	0	0	0	1	0	0	9.2921e-01
ENSG00000153266	All	0	0	1	0	0	0	0	0	0	0	0	0	5.7578e-01
ENSG00000153283	All	0	0	0	0	0	0	2	0	1	2	1	5	8.8183e-01
ENSG00000153291	All	0	0	0	0	0	0	0	1	0	1	1	1	9.2951e-01
ENSG00000153292	All	0	0	0	0	0	0	2	2	0	0	2	3	8.7615e-01
ENSG00000153294	All	0	0	0	0	0	0	1	0	0	1	4	1	8.9234e-01
ENSG00000153303	All	0	0	0	0	0	0	0	0	0	0	0	4	8.9170e-01
ENSG00000153310	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2243e-01
ENSG00000153317	All	0	0	0	0	0	0	2	0	0	0	0	0	5.2655e-01
ENSG00000153339	All	0	0	0	0	0	0	0	0	1	0	0	0	6.9983e-01
ENSG00000153347	All	0	0	0	0	0	0	1	1	0	2	1	3	8.9163e-01
ENSG00000153391	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1224e-01
ENSG00000153395	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2550e-01
ENSG00000153404	All	0	0	0	0	0	0	4	0	1	0	2	5	8.4752e-01
ENSG00000153406	All	0	0	0	0	0	0	0	0	0	0	0	1	9.0897e-01
ENSG00000153443	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3081e-01
ENSG00000153446	All	0	0	0	0	0	0	0	0	0	1	1	2	8.9736e-01
ENSG00000153485	All	0	0	0	0	1	0	0	0	1	2	0	1	6.2749e-01
ENSG00000153487	All	1	0	0	0	0	0	0	0	0	0	0	0	8.0678e-01
ENSG00000153495	All	0	0	0	0	0	0	0	0	0	0	1	1	9.1213e-01
ENSG00000153498	All	0	0	0	0	0	0	0	0	0	1	3	0	9.0896e-01
ENSG00000153531	All	0	0	0	0	0	0	2	1	1	1	1	0	9.0206e-01
ENSG00000153551	All	0	0	0	0	0	0	0	0	1	0	1	1	7.7111e-01
ENSG00000153558	All	0	0	0	0	0	0	2	0	0	1	0	0	7.8515e-01
ENSG00000153560	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3086e-01
ENSG00000153561	All	0	0	1	0	0	0	0	0	0	0	0	0	4.5175e-01
ENSG00000153563	All	0	0	0	0	0	0	0	0	1	0	0	1	8.1103e-01
ENSG00000153574	All	0	0	0	0	0	0	1	0	0	0	0	0	8.5091e-01
ENSG00000153684	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2335e-01
ENSG00000153707	All	0	0	0	0	0	0	2	0	0	0	1	0	5.1583e-01
ENSG00000153714	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2564e-01
ENSG00000153721	All	0	0	0	0	0	0	2	0	0	5	2	2	9.2026e-01
ENSG00000153767	All	0	0	0	0	0	0	1	1	0	0	0	0	9.2363e-01
ENSG00000153774	All	0	0	0	0	0	0	1	1	0	5	0	0	9.1986e-01
ENSG00000153786	All	0	0	0	0	0	0	0	0	0	1	1	0	9.3121e-01
ENSG00000153789	All	0	0	0	0	0	0	1	0	0	0	4	1	9.0427e-01
ENSG00000153790	All	0	0	0	0	0	0	1	0	0	1	3	2	8.8289e-01
ENSG00000153802	All	0	0	0	0	0	0	0	0	0	0	0	1	9.3050e-01
ENSG00000153814	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2471e-01
ENSG00000153815	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2022e-01
ENSG00000153820	All	0	0	0	0	0	0	0	5	1	0	1	0	9.2984e-01
ENSG00000153822	All	0	0	0	0	0	0	1	1	0	0	3	1	9.0240e-01
ENSG00000153823	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2770e-01
ENSG00000153827	All	2	0	2	0	0	0	1	0	0	0	0	1	2.3599e-02
ENSG00000153832	All	0	0	0	0	0	0	1	3	0	0	5	4	9.1088e-01
ENSG00000153879	All	0	0	0	0	0	0	1	0	0	0	0	0	7.9966e-01
ENSG00000153885	All	0	0	0	0	0	0	0	0	0	1	0	0	9.2489e-01
ENSG00000153896	All	0	0	0	0	0	0	3	3	0	1	1	0	8.8684e-01
ENSG00000153898	All	0	0	0	0	0	0	0	0	0	6	4	2	8.8994e-01
ENSG00000153902	All	0	0	0	0	0	0	0	0	0	1	1	0	9.2538e-01
ENSG00000153904	All	0	0	0	0	0	0	1	0	0	0	1	0	7.8756e-01
ENSG00000153914	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2990e-01
ENSG00000153922	All	1	0	1	0	0	0	0	0	0	0	0	0	8.1742e-01
ENSG00000153930	All	1	0	0	0	0	0	1	0	0	0	5	4	9.1494e-01
ENSG00000153933	All	0	0	0	0	0	0	5	1	0	0	0	3	8.8019e-01
ENSG00000153936	All	0	0	0	0	0	0	1	0	0	0	1	0	7.6614e-01
ENSG00000153944	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2622e-01
ENSG00000153956	All	1	0	1	0	0	0	0	0	0	0	0	1	4.0965e-01
ENSG00000153975	All	0	0	0	0	0	0	2	3	0	4	4	3	8.8347e-01
ENSG00000153982	All	0	0	0	0	0	0	0	0	1	2	0	1	9.2311e-01
ENSG00000153989	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2692e-01
ENSG00000153993	All	0	0	0	0	0	0	1	0	0	1	3	1	8.5548e-01
ENSG00000154001	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2802e-01
ENSG00000154007	All	1	0	0	0	0	0	0	0	0	1	1	2	8.0844e-01
ENSG00000154016	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2353e-01
ENSG00000154025	All	0	0	0	0	0	0	2	0	0	1	3	6	8.7816e-01
ENSG00000154027	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1641e-01
ENSG00000154040	All	0	0	0	0	0	0	0	1	0	1	2	0	9.0635e-01
ENSG00000154059	All	0	0	0	0	0	0	2	0	0	1	0	1	9.0225e-01
ENSG00000154065	All	0	0	0	0	0	0	0	0	0	0	2	1	9.0068e-01
ENSG00000154079	All	0	0	0	0	0	0	0	0	0	1	0	2	9.1876e-01
ENSG00000154080	All	0	0	0	0	0	0	0	1	0	2	3	2	8.9857e-01
ENSG00000154096	All	0	0	0	0	0	0	0	0	0	0	0	1	9.3030e-01
ENSG00000154099	All	0	0	0	0	0	0	2	3	0	3	2	3	8.7894e-01
ENSG00000154102	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1830e-01
ENSG00000154114	All	1	0	0	0	0	0	0	0	0	0	1	0	3.7986e-01
ENSG00000154118	All	0	0	0	0	0	0	1	1	0	0	0	0	9.2473e-01
ENSG00000154122	All	0	0	0	0	0	0	1	0	0	0	1	0	7.8791e-01
ENSG00000154124	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2224e-01
ENSG00000154127	All	0	0	0	0	0	0	1	1	0	0	0	0	9.3081e-01
ENSG00000154133	All	0	0	0	0	0	0	2	1	0	0	3	0	8.6265e-01
ENSG00000154134	All	0	1	0	0	0	1	2	0	0	0	1	0	7.9079e-01
ENSG00000154143	All	0	0	0	0	0	0	2	0	0	0	7	4	9.1282e-01
ENSG00000154144	All	0	0	0	0	0	0	0	0	0	0	2	1	8.9985e-01
ENSG00000154146	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2683e-01
ENSG00000154153	All	0	0	0	0	0	0	0	0	0	1	0	0	9.2228e-01
ENSG00000154162	All	1	0	0	0	0	0	0	0	0	1	1	0	9.1502e-01
ENSG00000154165	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2344e-01
ENSG00000154174	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3058e-01
ENSG00000154175	All	0	0	0	0	0	0	0	0	0	5	0	2	8.4235e-01
ENSG00000154188	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1663e-01
ENSG00000154217	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2774e-01
ENSG00000154222	All	0	0	0	0	0	0	5	1	0	2	4	1	8.5352e-01
ENSG00000154227	All	0	0	0	0	0	0	0	0	0	1	0	1	8.9747e-01
ENSG00000154229	All	0	0	0	0	2	1	0	0	0	0	0	2	3.8818e-01
ENSG00000154237	All	0	0	0	0	0	1	0	1	2	1	1	0	8.3737e-01
ENSG00000154240	All	0	0	0	0	0	0	5	1	0	2	4	6	8.4217e-01
ENSG00000154252	All	0	0	0	0	0	0	0	0	0	0	1	0	9.0730e-01
ENSG00000154258	All	0	0	0	0	0	0	2	8	0	5	8	10	8.3616e-01
ENSG00000154262	All	0	0	0	0	0	0	1	7	0	3	5	3	8.4120e-01
ENSG00000154263	All	0	0	0	0	0	0	1	0	0	1	6	6	8.3909e-01
ENSG00000154265	All	0	0	0	0	0	0	0	0	2	5	9	7	8.3691e-01
ENSG00000154269	All	0	0	0	0	0	0	0	1	0	1	4	7	8.5564e-01
ENSG00000154274	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1868e-01
ENSG00000154277	All	0	0	0	0	0	0	1	0	0	0	0	0	7.3183e-01
ENSG00000154305	All	0	0	0	0	0	0	5	2	0	1	1	2	7.2831e-01
ENSG00000154309	All	0	0	0	0	0	0	4	3	0	0	2	3	8.5922e-01
ENSG00000154310	All	0	0	0	0	0	0	2	0	0	0	0	1	5.4382e-01
ENSG00000154319	All	0	0	0	0	0	0	0	0	0	0	1	1	9.1392e-01
ENSG00000154328	All	0	0	0	0	0	0	2	3	0	0	0	2	9.0793e-01
ENSG00000154330	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2764e-01
ENSG00000154342	All	0	1	0	0	0	0	1	0	0	0	0	0	7.5437e-01
ENSG00000154358	All	1	0	0	0	0	0	13	14	0	7	29	14	9.2695e-01
ENSG00000154359	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2549e-01
ENSG00000154370	All	0	0	0	0	0	0	1	0	0	0	0	0	7.6519e-01
ENSG00000154380	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2195e-01
ENSG00000154415	All	0	0	0	0	0	0	2	4	1	0	5	2	8.6598e-01
ENSG00000154429	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1944e-01
ENSG00000154438	All	0	0	0	0	0	0	1	0	0	0	3	1	8.9146e-01
ENSG00000154447	All	1	0	0	0	0	0	0	0	0	0	0	0	7.7514e-01
ENSG00000154451	All	0	1	0	0	0	0	0	0	0	1	3	6	8.9030e-01
ENSG00000154473	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1807e-01
ENSG00000154478	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2346e-01
ENSG00000154479	All	0	0	0	0	0	0	0	0	0	0	4	2	8.7551e-01
ENSG00000154485	All	0	0	0	0	0	0	1	1	0	0	2	3	8.9172e-01
ENSG00000154493	All	1	0	0	0	0	0	0	1	0	4	0	3	9.1813e-01
ENSG00000154511	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2245e-01
ENSG00000154518	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1742e-01
ENSG00000154548	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2992e-01
ENSG00000154553	All	0	0	0	0	0	0	0	0	0	1	0	0	9.0675e-01
ENSG00000154556	All	0	0	0	0	0	0	0	0	0	1	1	1	9.2978e-01
ENSG00000154582	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3021e-01
ENSG00000154589	All	0	0	0	0	0	0	0	0	0	1	1	0	9.1194e-01
ENSG00000154611	All	0	0	0	0	0	0	2	1	0	1	4	2	9.2822e-01
ENSG00000154639	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2083e-01
ENSG00000154640	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1806e-01
ENSG00000154642	All	0	0	0	0	0	0	0	0	1	0	3	1	9.1857e-01
ENSG00000154645	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0609e-01
ENSG00000154646	All	0	0	0	0	0	0	3	3	1	0	6	8	8.5245e-01
ENSG00000154654	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2646e-01
ENSG00000154655	All	0	0	0	0	0	0	0	0	0	2	0	3	8.6877e-01
ENSG00000154678	All	0	0	0	0	0	0	0	0	0	0	0	0	8.6083e-01
ENSG00000154710	All	0	0	0	0	0	0	0	1	0	1	2	1	9.2845e-01
ENSG00000154719	All	0	0	0	0	0	0	1	0	0	0	3	3	8.9423e-01
ENSG00000154721	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2471e-01
ENSG00000154723	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1743e-01
ENSG00000154727	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2298e-01
ENSG00000154734	All	0	0	0	0	0	0	0	0	0	1	1	1	9.1616e-01
ENSG00000154736	All	0	0	0	0	0	0	0	0	0	0	3	2	9.1618e-01
ENSG00000154743	All	0	0	0	0	0	0	2	2	0	2	5	1	8.8436e-01
ENSG00000154760	All	0	0	0	0	0	0	0	0	1	2	3	7	8.8583e-01
ENSG00000154764	All	0	0	0	0	0	0	0	0	0	1	0	0	9.3108e-01
ENSG00000154767	All	1	0	0	0	0	0	3	1	0	1	4	8	9.3110e-01
ENSG00000154781	All	0	0	0	0	0	0	1	2	0	0	1	2	8.7945e-01
ENSG00000154783	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2266e-01
ENSG00000154803	All	1	0	0	0	0	0	0	0	0	0	2	1	4.1530e-01
ENSG00000154813	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2150e-01
ENSG00000154814	All	0	0	0	0	0	0	0	0	0	0	0	1	9.0894e-01
ENSG00000154822	All	0	0	0	0	1	0	1	0	0	0	0	0	6.3222e-01
ENSG00000154832	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2087e-01
ENSG00000154839	All	0	0	0	0	0	0	0	1	0	0	2	1	9.0460e-01
ENSG00000154845	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2803e-01
ENSG00000154856	All	0	0	0	0	0	0	0	1	0	1	0	0	9.0023e-01
ENSG00000154864	All	1	0	0	0	0	0	0	0	0	1	3	0	7.7924e-01
ENSG00000154889	All	0	0	0	0	0	0	0	0	0	0	3	0	8.9632e-01
ENSG00000154914	All	0	0	0	0	0	0	0	1	1	0	3	2	8.3552e-01
ENSG00000154917	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2843e-01
ENSG00000154920	All	0	0	0	0	0	0	0	0	0	1	3	1	8.9262e-01
ENSG00000154928	All	1	0	0	0	2	1	1	0	0	1	2	0	1.0735e-01
ENSG00000154930	All	0	0	0	0	0	0	1	0	1	2	4	3	8.7670e-01
ENSG00000154945	All	0	0	0	0	0	0	0	1	0	0	0	0	9.1670e-01
ENSG00000154957	All	0	0	0	0	0	0	0	0	0	0	1	0	8.9580e-01
ENSG00000154975	All	0	0	0	0	1	0	0	0	0	0	0	0	6.6502e-01
ENSG00000154978	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3100e-01
ENSG00000154997	All	0	0	0	0	0	0	0	0	0	0	2	2	8.9444e-01
ENSG00000155011	All	0	0	0	0	0	0	0	1	0	0	0	0	9.2129e-01
ENSG00000155016	All	0	0	0	0	0	0	0	1	1	3	1	1	9.2091e-01
ENSG00000155034	All	0	0	0	0	0	1	1	0	0	1	0	2	9.0453e-01
ENSG00000155052	All	0	0	0	0	0	0	0	2	0	1	0	1	9.2033e-01
ENSG00000155066	All	0	0	0	0	0	0	0	3	0	0	4	5	8.6046e-01
ENSG00000155085	All	0	0	0	0	0	0	1	0	0	1	5	2	8.3480e-01
ENSG00000155087	All	0	0	0	0	0	0	0	0	1	1	0	2	9.2696e-01
ENSG00000155090	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2500e-01
ENSG00000155093	All	1	0	0	0	0	0	0	1	1	1	0	3	8.0952e-01
ENSG00000155096	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1756e-01
ENSG00000155097	All	0	0	0	0	0	0	0	0	0	0	0	1	9.1747e-01
ENSG00000155099	All	0	0	0	0	0	0	0	0	1	0	2	0	8.1186e-01
ENSG00000155100	All	0	0	0	0	0	0	0	0	0	0	0	1	9.0698e-01
ENSG00000155111	All	1	0	0	0	0	0	0	1	0	0	0	0	4.0551e-01
ENSG00000155115	All	0	0	0	0	0	0	0	0	0	0	3	0	9.2366e-01
ENSG00000155158	All	0	0	0	0	0	0	2	0	1	0	1	6	8.6947e-01
ENSG00000155189	All	0	0	0	0	0	0	4	1	0	1	0	0	8.3679e-01
ENSG00000155229	All	0	0	0	0	0	0	1	3	0	1	1	0	9.2608e-01
ENSG00000155249	All	0	0	0	0	0	0	0	0	0	0	1	2	9.1350e-01
ENSG00000155252	All	0	0	0	1	0	0	2	1	0	0	0	0	8.1465e-01
ENSG00000155256	All	0	0	0	0	0	0	0	1	0	0	1	3	9.3123e-01
ENSG00000155265	All	0	0	0	0	0	0	1	0	0	0	0	0	8.1974e-01
ENSG00000155269	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1042e-01
ENSG00000155275	All	0	0	0	0	0	0	3	2	1	6	3	9	8.7265e-01
ENSG00000155287	All	0	0	0	0	0	1	0	0	0	0	0	0	9.2952e-01
ENSG00000155304	All	1	0	0	0	0	0	1	0	0	2	0	0	9.1525e-01
ENSG00000155307	All	0	0	0	0	0	0	1	1	0	0	1	0	8.2704e-01
ENSG00000155313	All	0	0	0	0	0	0	2	2	0	1	0	1	9.3094e-01
ENSG00000155324	All	0	0	0	0	0	0	1	0	1	0	1	1	8.9121e-01
ENSG00000155329	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3119e-01
ENSG00000155330	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1831e-01
ENSG00000155363	All	1	0	0	0	0	1	0	2	0	0	0	1	5.5077e-01
ENSG00000155366	All	0	0	0	0	0	0	1	0	0	0	0	0	7.6343e-01
ENSG00000155367	All	0	0	0	0	0	0	1	3	2	0	2	3	8.8307e-01
ENSG00000155368	All	0	0	0	0	0	0	0	0	0	1	0	0	9.0968e-01
ENSG00000155380	All	1	0	0	0	1	0	1	1	0	0	0	0	2.2255e-01
ENSG00000155393	All	0	0	0	0	0	0	0	0	0	0	1	3	8.7897e-01
ENSG00000155428	All	0	0	0	0	0	0	0	0	1	0	0	0	7.5417e-01
ENSG00000155438	All	0	0	0	0	0	0	1	1	0	1	0	6	9.0064e-01
ENSG00000155463	All	0	0	0	0	0	0	0	1	0	0	3	4	8.8766e-01
ENSG00000155465	All	1	0	0	0	0	0	2	3	1	0	2	2	9.1560e-01
ENSG00000155506	All	0	1	0	0	1	0	0	0	0	0	0	0	8.2973e-01
ENSG00000155508	All	0	0	0	0	0	0	0	0	0	0	2	0	9.2029e-01
ENSG00000155511	All	0	0	1	0	0	0	1	2	1	0	1	0	8.2159e-01
ENSG00000155530	All	0	0	0	0	0	0	0	1	1	0	2	4	8.6255e-01
ENSG00000155542	All	0	0	0	0	0	0	1	1	1	5	3	4	9.0242e-01
ENSG00000155545	All	0	0	0	0	0	0	1	0	0	0	0	0	7.1074e-01
ENSG00000155561	All	0	0	0	0	0	0	0	0	1	1	2	2	9.2690e-01
ENSG00000155592	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1401e-01
ENSG00000155621	All	0	0	0	0	0	0	0	0	1	0	2	1	8.3232e-01
ENSG00000155629	All	0	0	0	0	0	0	0	0	0	0	1	3	9.2771e-01
ENSG00000155636	All	0	0	0	0	0	0	0	0	1	2	0	1	8.7962e-01
ENSG00000155657	All	2	1	0	0	0	0	24	20	1	22	36	33	9.3075e-01
ENSG00000155660	All	0	0	0	0	0	0	0	1	0	0	1	0	9.2756e-01
ENSG00000155666	All	0	0	0	0	0	0	0	0	1	0	1	1	8.3013e-01
ENSG00000155714	All	0	0	0	0	0	0	1	2	0	0	1	0	9.2758e-01
ENSG00000155719	All	0	0	0	0	0	0	0	2	0	2	3	3	8.5166e-01
ENSG00000155729	All	0	0	0	0	0	0	1	0	0	2	3	1	9.0319e-01
ENSG00000155744	All	0	0	0	0	0	0	1	2	0	1	2	0	9.2227e-01
ENSG00000155749	All	0	0	0	0	0	0	0	0	0	1	4	6	8.8877e-01
