gene	set
RTF1	DTU.not.DGE
LRRC49	DTU.not.DGE
UACA	DTU.not.DGE
TMEM62	DTU.not.DGE
BCAR3	DTU.not.DGE
FNBP1L	DTU.not.DGE
RAB1A	DTU.not.DGE
DTNB	DTU.not.DGE
TACC2	DTU.not.DGE
EXOC6	DTU.not.DGE
ANXA7	DTU.not.DGE
ASCC1	DTU.not.DGE
TET1	DTU.not.DGE
ATIC	DTU.not.DGE
SMARCAL1	DTU.not.DGE
PPIG	DTU.not.DGE
IDH1	DTU.not.DGE
ABI2	DTU.not.DGE
SECISBP2L	DTU.not.DGE
INTS14	DTU.not.DGE
AP1AR	DTU.not.DGE
SEC31A	DTU.not.DGE
KIAA1109	DTU.not.DGE
NUP54	DTU.not.DGE
G3BP2	DTU.not.DGE
USO1	DTU.not.DGE
SEC24B	DTU.not.DGE
GUCD1	DTU.not.DGE
RNF185	DTU.not.DGE
KIF21A	DTU.not.DGE
PRICKLE1	DTU.not.DGE
VAMP1	DTU.not.DGE
PPFIA2	DTU.not.DGE
TDG	DTU.not.DGE
TCHP	DTU.not.DGE
NUP58	DTU.not.DGE
MTMR6	DTU.not.DGE
SMARCC2	DTU.not.DGE
CERS5	DTU.not.DGE
SRRM4	DTU.not.DGE
MBNL2	DTU.not.DGE
PELI2	DTU.not.DGE
NAA30	DTU.not.DGE
DCAF5	DTU.not.DGE
CLBA1	DTU.not.DGE
NIPA2	DTU.not.DGE
BNIP2	DTU.not.DGE
UBE2Q2	DTU.not.DGE
HMG20A	DTU.not.DGE
TPM1	DTU.not.DGE
SEC11A	DTU.not.DGE
GLYR1	DTU.not.DGE
MBTPS1	DTU.not.DGE
GAS8	DTU.not.DGE
ZNF287	DTU.not.DGE
UTP4	DTU.not.DGE
BCAS3	DTU.not.DGE
OSBPL1A	DTU.not.DGE
PELP1	DTU.not.DGE
ARRB2	DTU.not.DGE
MINK1	DTU.not.DGE
TBCD	DTU.not.DGE
RPTOR	DTU.not.DGE
DYM	DTU.not.DGE
MAPK4	DTU.not.DGE
MBD1	DTU.not.DGE
RETREG3	DTU.not.DGE
COL6A1	DTU.not.DGE
URB1	DTU.not.DGE
RERE	DTU.not.DGE
NBPF3	DTU.not.DGE
SERBP1	DTU.not.DGE
AZIN2	DTU.not.DGE
PTPRF	DTU.not.DGE
POGK	DTU.not.DGE
COP1	DTU.not.DGE
USP21	DTU.not.DGE
RGL1	DTU.not.DGE
TARS2	DTU.not.DGE
PI4KB	DTU.not.DGE
POGZ	DTU.not.DGE
SYT14	DTU.not.DGE
INTS7	DTU.not.DGE
ADAM15	DTU.not.DGE
UBAP2L	DTU.not.DGE
INTS3	DTU.not.DGE
CEP170	DTU.not.DGE
SRP9	DTU.not.DGE
EXOC6B	DTU.not.DGE
HSPD1	DTU.not.DGE
SPAG16	DTU.not.DGE
SUMF1	DTU.not.DGE
POMGNT2	DTU.not.DGE
GOLGA4	DTU.not.DGE
IQSEC1	DTU.not.DGE
PTPRG	DTU.not.DGE
UBA3	DTU.not.DGE
EIF2A	DTU.not.DGE
TMEM44	DTU.not.DGE
FIP1L1	DTU.not.DGE
EPHA5	DTU.not.DGE
TBCK	DTU.not.DGE
CAMK2D	DTU.not.DGE
METTL14	DTU.not.DGE
MARCHF1	DTU.not.DGE
CBR4	DTU.not.DGE
MARCHF6	DTU.not.DGE
OTULINL	DTU.not.DGE
PPIP5K2	DTU.not.DGE
RNF145	DTU.not.DGE
ZNF300	DTU.not.DGE
BOD1	DTU.not.DGE
ARHGAP18	DTU.not.DGE
SHPRH	DTU.not.DGE
DYNLT1	DTU.not.DGE
TIAM2	DTU.not.DGE
TMEM181	DTU.not.DGE
WTAP	DTU.not.DGE
CCT6A	DTU.not.DGE
PSPH	DTU.not.DGE
AGBL3	DTU.not.DGE
TLK2	DTU.not.DGE
NLGN4X	DTU.not.DGE
LUC7L2	DTU.not.DGE
KDM6A	DTU.not.DGE
HDAC8	DTU.not.DGE
ZNF182	DTU.not.DGE
KRBOX4	DTU.not.DGE
ZMYM3	DTU.not.DGE
NONO	DTU.not.DGE
CCDC120	DTU.not.DGE
OGT	DTU.not.DGE
ZNF711	DTU.not.DGE
DIAPH2	DTU.not.DGE
PLPBP	DTU.not.DGE
ERLIN2	DTU.not.DGE
NSD3	DTU.not.DGE
TERF1	DTU.not.DGE
MTDH	DTU.not.DGE
UTP23	DTU.not.DGE
CEP78	DTU.not.DGE
MED22	DTU.not.DGE
GTF3C5	DTU.not.DGE
CIZ1	DTU.not.DGE
SLC25A25	DTU.not.DGE
SH3GLB2	DTU.not.DGE
MIGA2	DTU.not.DGE
PAXX	DTU.not.DGE
MINDY3	DTU.not.DGE
HERC4	DTU.not.DGE
RPP30	DTU.not.DGE
PPRC1	DTU.not.DGE
BTBD10	DTU.not.DGE
PGAP2	DTU.not.DGE
APIP	DTU.not.DGE
TNKS1BP1	DTU.not.DGE
C11orf49	DTU.not.DGE
ARFGAP2	DTU.not.DGE
CELF1	DTU.not.DGE
CCDC82	DTU.not.DGE
KLHL35	DTU.not.DGE
PAK1	DTU.not.DGE
RPS3	DTU.not.DGE
FADS1	DTU.not.DGE
EI24	DTU.not.DGE
SIDT2	DTU.not.DGE
CABLES2	DTU.not.DGE
MRPL49	DTU.not.DGE
PPP4C	DTU.not.DGE
ALDOA	DTU.not.DGE
CNKSR2	DTU.not.DGE
ARID5B	DTU.not.DGE
TMCO3	DTU.not.DGE
TMEM218	DTU.not.DGE
GPM6A	DTU.not.DGE
DIXDC1	DTU.not.DGE
PTS	DTU.not.DGE
DCP1B	DTU.not.DGE
NGLY1	DTU.not.DGE
TMEM263	DTU.not.DGE
TWF1	DTU.not.DGE
EIF4E	DTU.not.DGE
CSNK1G3	DTU.not.DGE
AKAP6	DTU.not.DGE
MBIP	DTU.not.DGE
EXT2	DTU.not.DGE
UPF2	DTU.not.DGE
FRMD4A	DTU.not.DGE
VTI1A	DTU.not.DGE
DPYSL4	DTU.not.DGE
INPP1	DTU.not.DGE
ADAM17	DTU.not.DGE
SERP2	DTU.not.DGE
GUF1	DTU.not.DGE
TIAL1	DTU.not.DGE
CCDC74B	DTU.not.DGE
ASTN1	DTU.not.DGE
FAM168B	DTU.not.DGE
AC073869.1	DTU.not.DGE
NMT2	DTU.not.DGE
CAMK4	DTU.not.DGE
SPEF2	DTU.not.DGE
MBNL1	DTU.not.DGE
PANK1	DTU.not.DGE
UTRN	DTU.not.DGE
CWC27	DTU.not.DGE
TRAPPC8	DTU.not.DGE
ING1	DTU.not.DGE
UBP1	DTU.not.DGE
CMIP	DTU.not.DGE
SREK1	DTU.not.DGE
NUS1	DTU.not.DGE
IMPACT	DTU.not.DGE
TBRG1	DTU.not.DGE
PITPNC1	DTU.not.DGE
ENAH	DTU.not.DGE
ELOC	DTU.not.DGE
NCAM2	DTU.not.DGE
L3MBTL4	DTU.not.DGE
PLCL2	DTU.not.DGE
CXXC1	DTU.not.DGE
PPP4R1	DTU.not.DGE
CNOT8	DTU.not.DGE
KCTD18	DTU.not.DGE
TMEM237	DTU.not.DGE
ELMO1	DTU.not.DGE
SLC24A2	DTU.not.DGE
PXYLP1	DTU.not.DGE
CLIC2	DTU.not.DGE
GRIP1	DTU.not.DGE
VPS37A	DTU.not.DGE
GNAQ	DTU.not.DGE
MMP16	DTU.not.DGE
DRAM2	DTU.not.DGE
USP16	DTU.not.DGE
SUPV3L1	DTU.not.DGE
FAM122B	DTU.not.DGE
KAT6B	DTU.not.DGE
GLYATL2	DTU.not.DGE
AIFM1	DTU.not.DGE
TBC1D31	DTU.not.DGE
PRR14	DTU.not.DGE
VPS8	DTU.not.DGE
BRPF1	DTU.not.DGE
FCHO2	DTU.not.DGE
DHRS4	DTU.not.DGE
RNF111	DTU.not.DGE
SLC35B2	DTU.not.DGE
FMNL2	DTU.not.DGE
RAB28	DTU.not.DGE
WIPI2	DTU.not.DGE
BABAM2	DTU.not.DGE
UBXN11	DTU.not.DGE
CNNM4	DTU.not.DGE
FAIM	DTU.not.DGE
AUTS2	DTU.not.DGE
EIF5B	DTU.not.DGE
ZC3H18	DTU.not.DGE
GPAT4	DTU.not.DGE
B4GALT3	DTU.not.DGE
FAM160B2	DTU.not.DGE
CCAR2	DTU.not.DGE
CACHD1	DTU.not.DGE
CDC42SE2	DTU.not.DGE
EPB41	DTU.not.DGE
SYNJ1	DTU.not.DGE
MRPL10	DTU.not.DGE
GART	DTU.not.DGE
CBR1	DTU.not.DGE
ADPGK	DTU.not.DGE
ADIPOR1	DTU.not.DGE
RSPRY1	DTU.not.DGE
GPBP1L1	DTU.not.DGE
ZNF230	DTU.not.DGE
ZNF222	DTU.not.DGE
SSU72	DTU.not.DGE
KALRN	DTU.not.DGE
G6PD	DTU.not.DGE
GATD3A	DTU.not.DGE
LSS	DTU.not.DGE
VAV2	DTU.not.DGE
PCNT	DTU.not.DGE
PRMT2	DTU.not.DGE
CACFD1	DTU.not.DGE
GPSM1	DTU.not.DGE
CHTOP	DTU.not.DGE
CRTC2	DTU.not.DGE
FDPS	DTU.not.DGE
CCDC12	DTU.not.DGE
UBQLN4	DTU.not.DGE
CPSF4	DTU.not.DGE
PWWP3A	DTU.not.DGE
PPP1R16A	DTU.not.DGE
YDJC	DTU.not.DGE
BDH1	DTU.not.DGE
ZNF382	DTU.not.DGE
SAP30BP	DTU.not.DGE
ACOX1	DTU.not.DGE
SRSF2	DTU.not.DGE
ZNF385A	DTU.not.DGE
LSM12	DTU.not.DGE
EMC10	DTU.not.DGE
TEDC2	DTU.not.DGE
TBC1D24	DTU.not.DGE
ZNF75A	DTU.not.DGE
NXF1	DTU.not.DGE
ELAVL4	DTU.not.DGE
KIAA1522	DTU.not.DGE
NFIA	DTU.not.DGE
FUBP1	DTU.not.DGE
ZNF326	DTU.not.DGE
EXTL2	DTU.not.DGE
KIAA1841	DTU.not.DGE
LRATD1	DTU.not.DGE
CLHC1	DTU.not.DGE
WDCP	DTU.not.DGE
COQ8A	DTU.not.DGE
SGCB	DTU.not.DGE
SMARCAD1	DTU.not.DGE
RPRD2	DTU.not.DGE
GNPDA2	DTU.not.DGE
HELQ	DTU.not.DGE
MRPS18C	DTU.not.DGE
POGLUT1	DTU.not.DGE
STK36	DTU.not.DGE
NFASC	DTU.not.DGE
SUCLG1	DTU.not.DGE
IFI16	DTU.not.DGE
PSMD6	DTU.not.DGE
PPM1K	DTU.not.DGE
SLMAP	DTU.not.DGE
RPP14	DTU.not.DGE
APBB2	DTU.not.DGE
TTC14	DTU.not.DGE
GYG1	DTU.not.DGE
HPS3	DTU.not.DGE
ZNF148	DTU.not.DGE
TPRA1	DTU.not.DGE
SFMBT1	DTU.not.DGE
PBRM1	DTU.not.DGE
PIGX	DTU.not.DGE
AIMP1	DTU.not.DGE
SHISA5	DTU.not.DGE
APEH	DTU.not.DGE
RAD54L2	DTU.not.DGE
PRSS12	DTU.not.DGE
FBXO8	DTU.not.DGE
TMEM184C	DTU.not.DGE
PRMT9	DTU.not.DGE
RNF180	DTU.not.DGE
STARD4	DTU.not.DGE
AGGF1	DTU.not.DGE
GRPEL2	DTU.not.DGE
SERINC5	DTU.not.DGE
GFM2	DTU.not.DGE
SEPTIN8	DTU.not.DGE
SLC35A1	DTU.not.DGE
MYOZ3	DTU.not.DGE
MIOS	DTU.not.DGE
MED30	DTU.not.DGE
SUN1	DTU.not.DGE
OXR1	DTU.not.DGE
PSIP1	DTU.not.DGE
HNRNPK	DTU.not.DGE
GAPVD1	DTU.not.DGE
WNK2	DTU.not.DGE
PHYHIPL	DTU.not.DGE
SLC16A9	DTU.not.DGE
CRYL1	DTU.not.DGE
MICU2	DTU.not.DGE
TTC8	DTU.not.DGE
PRPF18	DTU.not.DGE
VDAC2	DTU.not.DGE
TAF1D	DTU.not.DGE
BTRC	DTU.not.DGE
API5	DTU.not.DGE
WBP1L	DTU.not.DGE
PPFIBP2	DTU.not.DGE
TK2	DTU.not.DGE
ZNF606	DTU.not.DGE
CASC4	DTU.not.DGE
BMERB1	DTU.not.DGE
PEX11A	DTU.not.DGE
PATL1	DTU.not.DGE
CCNDBP1	DTU.not.DGE
RCCD1	DTU.not.DGE
TBC1D16	DTU.not.DGE
STIM1	DTU.not.DGE
TUBA1C	DTU.not.DGE
TRAPPC9	DTU.not.DGE
GLOD4	DTU.not.DGE
ZNF232	DTU.not.DGE
MIS12	DTU.not.DGE
AC090152.1	DTU.not.DGE
DDB1	DTU.not.DGE
SLC3A2	DTU.not.DGE
ATG16L2	DTU.not.DGE
DNAJC7	DTU.not.DGE
BMI1	DTU.not.DGE
MMADHC	DTU.not.DGE
PXK	DTU.not.DGE
FILIP1L	DTU.not.DGE
ATG4B	DTU.not.DGE
COG7	DTU.not.DGE
FNTA	DTU.not.DGE
NBPF9	DTU.not.DGE
LRATD2	DTU.not.DGE
LDLRAD4	DTU.not.DGE
SEMA4C	DTU.not.DGE
CHTF8	DTU.not.DGE
TMEM129	DTU.not.DGE
MFF	DTU.not.DGE
HNRNPH1	DTU.not.DGE
UPF3A	DTU.not.DGE
FAM110B	DTU.not.DGE
ATF5	DTU.not.DGE
CPT1C	DTU.not.DGE
CCDC126	DTU.not.DGE
SNUPN	DTU.not.DGE
PTK2	DTU.not.DGE
METTL15	DTU.not.DGE
INO80E	DTU.not.DGE
LRRC45	DTU.not.DGE
GPS1	DTU.not.DGE
LIMS1	DTU.not.DGE
UGP2	DTU.not.DGE
ROBO1	DTU.not.DGE
UBE2E1	DTU.not.DGE
PDCD6IP	DTU.not.DGE
ELP5	DTU.not.DGE
UBB	DTU.not.DGE
SETMAR	DTU.not.DGE
DCLK2	DTU.not.DGE
ELOVL6	DTU.not.DGE
DLGAP1	DTU.not.DGE
RASA4B	DTU.not.DGE
AKAP13	DTU.not.DGE
KIAA0232	DTU.not.DGE
NUDT6	DTU.not.DGE
ZNF160	DTU.not.DGE
MTM1	DTU.not.DGE
TMEM126B	DTU.not.DGE
ZDHHC16	DTU.not.DGE
ZNF318	DTU.not.DGE
BCL2L1	DTU.not.DGE
ZNF584	DTU.not.DGE
ENC1	DTU.not.DGE
FRMD5	DTU.not.DGE
TLN2	DTU.not.DGE
TVP23B	DTU.not.DGE
ATPAF2	DTU.not.DGE
THOP1	DTU.not.DGE
PAIP1	DTU.not.DGE
CERS6	DTU.not.DGE
ARNT2	DTU.not.DGE
LRRC20	DTU.not.DGE
TMCC1	DTU.not.DGE
DCP2	DTU.not.DGE
RARG	DTU.not.DGE
DHCR7	DTU.not.DGE
MYD88	DTU.not.DGE
OXSR1	DTU.not.DGE
KAT5	DTU.not.DGE
GRK2	DTU.not.DGE
ZNF680	DTU.not.DGE
COQ2	DTU.not.DGE
GOLGB1	DTU.not.DGE
TNKS	DTU.not.DGE
GMPPB	DTU.not.DGE
CHD2	DTU.not.DGE
EIF1	DTU.not.DGE
PHC3	DTU.not.DGE
RBM4B	DTU.not.DGE
RALGAPA1	DTU.not.DGE
BBS1	DTU.not.DGE
ANKRD36C	DTU.not.DGE
ANGEL2	DTU.not.DGE
ZNF266	DTU.not.DGE
RAB1B	DTU.not.DGE
SNHG29	DTU.not.DGE
SPSB4	DTU.not.DGE
ZNF408	DTU.not.DGE
CKAP5	DTU.not.DGE
ARHGAP1	DTU.not.DGE
ATG13	DTU.not.DGE
TMEM9B	DTU.not.DGE
SMAD2	DTU.not.DGE
ZNF25	DTU.not.DGE
CLTB	DTU.not.DGE
PAAF1	DTU.not.DGE
RPS6KB2	DTU.not.DGE
TOM1L2	DTU.not.DGE
NR2F1	DTU.not.DGE
ZDHHC21	DTU.not.DGE
LRRN1	DTU.not.DGE
CCDC57	DTU.not.DGE
B3GNT5	DTU.not.DGE
NCKAP5	DTU.not.DGE
DPP7	DTU.not.DGE
ZDHHC13	DTU.not.DGE
WDR73	DTU.not.DGE
FAM210A	DTU.not.DGE
TBL1XR1	DTU.not.DGE
GBA	DTU.not.DGE
ZNF518A	DTU.not.DGE
AP3S1	DTU.not.DGE
PDE4DIP	DTU.not.DGE
LCORL	DTU.not.DGE
SH2B1	DTU.not.DGE
WDR6	DTU.not.DGE
ZNF354B	DTU.not.DGE
KLHL11	DTU.not.DGE
FAM219B	DTU.not.DGE
EIF3K	DTU.not.DGE
TCAIM	DTU.not.DGE
ZNF664	DTU.not.DGE
MAGED1	DTU.not.DGE
ELMOD2	DTU.not.DGE
CDC42EP4	DTU.not.DGE
ZNF154	DTU.not.DGE
NRXN1	DTU.not.DGE
ZNF48	DTU.not.DGE
MED14	DTU.not.DGE
MCFD2	DTU.not.DGE
NRIP1	DTU.not.DGE
SMG1P3	DTU.not.DGE
SCRIB	DTU.not.DGE
PITPNB	DTU.not.DGE
HIGD1A	DTU.not.DGE
ZNF875	DTU.not.DGE
C5orf30	DTU.not.DGE
CCDC149	DTU.not.DGE
GET1	DTU.not.DGE
AP1S2	DTU.not.DGE
C8orf33	DTU.not.DGE
C1S	DTU.not.DGE
EXOC7	DTU.not.DGE
LIMK2	DTU.not.DGE
NTM	DTU.not.DGE
TTC3	DTU.not.DGE
RRP7BP	DTU.not.DGE
CEP63	DTU.not.DGE
EWSR1	DTU.not.DGE
GJC1	DTU.not.DGE
MTA1	DTU.not.DGE
CADM1	DTU.not.DGE
ABAT	DTU.not.DGE
CAMK1D	DTU.not.DGE
LYSMD4	DTU.not.DGE
SMDT1	DTU.not.DGE
EP400	DTU.not.DGE
PI4KAP2	DTU.not.DGE
PRR14L	DTU.not.DGE
ZNF530	DTU.not.DGE
TRIM52	DTU.not.DGE
RBM12B	DTU.not.DGE
SMTN	DTU.not.DGE
DENND5A	DTU.not.DGE
TSPYL2	DTU.not.DGE
POU6F1	DTU.not.DGE
SS18L1	DTU.not.DGE
TOP1MT	DTU.not.DGE
COPB2	DTU.not.DGE
ZFP1	DTU.not.DGE
PDE4B	DTU.not.DGE
SNN	DTU.not.DGE
KCNH7	DTU.not.DGE
SEMA4B	DTU.not.DGE
ANKS1B	DTU.not.DGE
RAB11B	DTU.not.DGE
ARL15	DTU.not.DGE
SDHAP1	DTU.not.DGE
L3MBTL1	DTU.not.DGE
PCGF3	DTU.not.DGE
P4HB	DTU.not.DGE
PSMD13	DTU.not.DGE
NDUFA4L2	DTU.not.DGE
UBE2L3	DTU.not.DGE
SETD4	DTU.not.DGE
ZNF267	DTU.not.DGE
LRCH3	DTU.not.DGE
ZNF566	DTU.not.DGE
DLEU7	DTU.not.DGE
C2orf76	DTU.not.DGE
CCDC84	DTU.not.DGE
ZNF749	DTU.not.DGE
RPS23	DTU.not.DGE
GPATCH8	DTU.not.DGE
NF2	DTU.not.DGE
ARAP1	DTU.not.DGE
ZSCAN30	DTU.not.DGE
LINC01551	DTU.not.DGE
EMID1	DTU.not.DGE
MAGED4B	DTU.not.DGE
IFT140	DTU.not.DGE
SECISBP2	DTU.not.DGE
ZFP69B	DTU.not.DGE
ZFP69	DTU.not.DGE
EIF4EBP1	DTU.not.DGE
FAM92A	DTU.not.DGE
FOCAD	DTU.not.DGE
DPYD	DTU.not.DGE
NHLRC3	DTU.not.DGE
NOC2L	DTU.not.DGE
SF3B3	DTU.not.DGE
MAOA	DTU.not.DGE
RRP7A	DTU.not.DGE
SLC35E2B	DTU.not.DGE
STK40	DTU.not.DGE
RNF216P1	DTU.not.DGE
SRGAP3	DTU.not.DGE
NIF3L1	DTU.not.DGE
IARS1	DTU.not.DGE
WDR5	DTU.not.DGE
PTPN1	DTU.not.DGE
EVL	DTU.not.DGE
TSC22D2	DTU.not.DGE
ZNF569	DTU.not.DGE
ZNF605	DTU.not.DGE
C20orf96	DTU.not.DGE
ESRRG	DTU.not.DGE
TCEAL3	DTU.not.DGE
ANAPC7	DTU.not.DGE
SLC6A9	DTU.not.DGE
SPTSSB	DTU.not.DGE
HDAC2	DTU.not.DGE
TCF4	DTU.not.DGE
ZKSCAN5	DTU.not.DGE
ZFP62	DTU.not.DGE
ZNF33B	DTU.not.DGE
DAPK1	DTU.not.DGE
ILRUN	DTU.not.DGE
ANKRD36B	DTU.not.DGE
PDLIM7	DTU.not.DGE
SLC39A10	DTU.not.DGE
ZNF138	DTU.not.DGE
ZNF470	DTU.not.DGE
ZSCAN26	DTU.not.DGE
GAL3ST4	DTU.not.DGE
SRC	DTU.not.DGE
PSMD12	DTU.not.DGE
ENTPD4	DTU.not.DGE
TBC1D9B	DTU.not.DGE
ZNF655	DTU.not.DGE
ZNF675	DTU.not.DGE
GSTK1	DTU.not.DGE
SIPA1L1	DTU.not.DGE
PIGN	DTU.not.DGE
TOPORS	DTU.not.DGE
CPLANE1	DTU.not.DGE
PSAP	DTU.not.DGE
ZNF181	DTU.not.DGE
ZNF71	DTU.not.DGE
AKAP17A	DTU.not.DGE
ELOVL2	DTU.not.DGE
MRPL42	DTU.not.DGE
SIRPA	DTU.not.DGE
MARCHF5	DTU.not.DGE
ZBTB14	DTU.not.DGE
ZNF248	DTU.not.DGE
HIBCH	DTU.not.DGE
ZNF251	DTU.not.DGE
DDRGK1	DTU.not.DGE
QRICH1	DTU.not.DGE
UBL5	DTU.not.DGE
PEG3	DTU.not.DGE
SDAD1	DTU.not.DGE
ITSN2	DTU.not.DGE
OGA	DTU.not.DGE
TCAF1	DTU.not.DGE
TXNRD1	DTU.not.DGE
SH3BGRL2	DTU.not.DGE
ZNF43	DTU.not.DGE
ZNF789	DTU.not.DGE
DDX39B	DTU.not.DGE
C6orf89	DTU.not.DGE
UNC13B	DTU.not.DGE
CDC42BPB	DTU.not.DGE
CNOT7	DTU.not.DGE
TMEM184B	DTU.not.DGE
ZNF358	DTU.not.DGE
SFT2D1	DTU.not.DGE
INPP5F	DTU.not.DGE
OPA1	DTU.not.DGE
TSEN15	DTU.not.DGE
CAPZA2	DTU.not.DGE
BHLHB9	DTU.not.DGE
DZIP3	DTU.not.DGE
DCLRE1A	DTU.not.DGE
SMG5	DTU.not.DGE
KIFBP	DTU.not.DGE
SGMS1	DTU.not.DGE
PCMTD2	DTU.not.DGE
SYS1	DTU.not.DGE
INPP5B	DTU.not.DGE
GIGYF2	DTU.not.DGE
RUFY2	DTU.not.DGE
BRD2	DTU.not.DGE
SPIN3	DTU.not.DGE
EHMT2	DTU.not.DGE
ABHD16A	DTU.not.DGE
BAG6	DTU.not.DGE
ZNF551	DTU.not.DGE
LINC02210	DTU.not.DGE
TRIM27	DTU.not.DGE
ATXN2	DTU.not.DGE
DCTN1	DTU.not.DGE
SLC35B4	DTU.not.DGE
TMEM231	DTU.not.DGE
AC105052.1	DTU.not.DGE
SMN2	DTU.not.DGE
CRYZL1	DTU.not.DGE
C5orf51	DTU.not.DGE
RNPS1	DTU.not.DGE
DNAJC19	DTU.not.DGE
HERC2P9	DTU.not.DGE
LINC02693	DTU.not.DGE
NUP62	DTU.not.DGE
FGFR1OP	DTU.not.DGE
AC092279.1	DTU.not.DGE
CHUK	DTU.not.DGE
GSTM2	DTU.not.DGE
PPP1CB	DTU.not.DGE
CSNK1E	DTU.not.DGE
AP1G2	DTU.not.DGE
AMZ2P1	DTU.not.DGE
FIS1	DTU.not.DGE
IFRD2	DTU.not.DGE
AC004540.1	DTU.not.DGE
NEURL4	DTU.not.DGE
LINC00680	DTU.not.DGE
MCM3AP-AS1	DTU.not.DGE
ZNF663P	DTU.not.DGE
CKLF	DTU.not.DGE
NBPF1	DTU.not.DGE
FAM228B	DTU.not.DGE
MTMR9LP	DTU.not.DGE
TRIM16	DTU.not.DGE
CCNL2	DTU.not.DGE
ZNF630	DTU.not.DGE
SLC25A5-AS1	DTU.not.DGE
GOLGA2P7	DTU.not.DGE
JPX	DTU.not.DGE
SBDSP1	DTU.not.DGE
PTPRD-AS1	DTU.not.DGE
FGD5-AS1	DTU.not.DGE
MIAT	DTU.not.DGE
WASH7P	DTU.not.DGE
SCAMP4	DTU.not.DGE
FTX	DTU.not.DGE
ZNF826P	DTU.not.DGE
RFX3-AS1	DTU.not.DGE
MCTS1	DTU.not.DGE
LINC01122	DTU.not.DGE
AC012146.1	DTU.not.DGE
C12orf75	DTU.not.DGE
HLA-Z	DTU.not.DGE
LINC01278	DTU.not.DGE
COX10-AS1	DTU.not.DGE
TMEM147-AS1	DTU.not.DGE
ZBED5	DTU.not.DGE
TTN-AS1	DTU.not.DGE
FAM200B	DTU.not.DGE
PAXBP1-AS1	DTU.not.DGE
COX19	DTU.not.DGE
ARPC4	DTU.not.DGE
PISD	DTU.not.DGE
ARPIN	DTU.not.DGE
ZNF702P	DTU.not.DGE
IL10RB	DTU.not.DGE
DUBR	DTU.not.DGE
ZNF512	DTU.not.DGE
ETV5	DTU.not.DGE
UBE2V1	DTU.not.DGE
N4BP2L2	DTU.not.DGE
GABPB1-AS1	DTU.not.DGE
LINC00461	DTU.not.DGE
AC016065.1	DTU.not.DGE
SNHG10	DTU.not.DGE
TMEM161B-AS1	DTU.not.DGE
CDK11B	DTU.not.DGE
LINC01018	DTU.not.DGE
SMIM20	DTU.not.DGE
ZNF345	DTU.not.DGE
TUG1	DTU.not.DGE
STX16-NPEPL1	DTU.not.DGE
ZNF350	DTU.not.DGE
FOXG1-AS1	DTU.not.DGE
INAFM1	DTU.not.DGE
AC005520.3	DTU.not.DGE
TVP23C-CDRT4	DTU.not.DGE
LINC00662	DTU.not.DGE
RBM8A	DTU.not.DGE
AC015813.2	DTU.not.DGE
STRADA	DTU.not.DGE
AC006504.5	DTU.not.DGE
AC105052.3	DTU.not.DGE
ZNF224	DTU.not.DGE
AC008758.4	DTU.not.DGE
TMEM185A	DTU.not.DGE
BIVM-ERCC5	DTU.not.DGE
TAF15	DTU.not.DGE
ARMCX5-GPRASP2	DTU.not.DGE
TMCC1-AS1	DTU.not.DGE
AL035530.2	DTU.not.DGE
STAG3L5P-PVRIG2P-PILRB	DTU.not.DGE
CWC25	DTU.not.DGE
ZNHIT3	DTU.not.DGE
CYFIP1	DTU.not.DGE
PPP4R3B	DTU.not.DGE
SYNRG	DTU.not.DGE
KCNE1B	DTU.not.DGE
HERC2P2	DTU.not.DGE
GATD3B	DTU.not.DGE
AC079781.5	DTU.not.DGE
AC093512.2	DTU.not.DGE
FO393400.1	DTU.not.DGE
BX890604.2	DTU.not.DGE
AC006115.2	DTU.not.DGE
ARMCX5-GPRASP2	DTU.not.DGE
AL078622.1	DTU.not.DGE
TALONG000062532	DTU.not.DGE
TALONG000062554	DTU.not.DGE
TALONG000062688	DTU.not.DGE
TSPAN6	DTU.not.DTE
FUCA2	DTU.not.DTE
NFYA	DTU.not.DTE
NIPAL3	DTU.not.DTE
LAS1L	DTU.not.DTE
KRIT1	DTU.not.DTE
HS3ST1	DTU.not.DTE
HECW1	DTU.not.DTE
KLHL13	DTU.not.DTE
ALS2	DTU.not.DTE
RBM5	DTU.not.DTE
POLDIP2	DTU.not.DTE
AK2	DTU.not.DTE
KDM1A	DTU.not.DTE
VPS50	DTU.not.DTE
ARHGAP33	DTU.not.DTE
ZMYND10	DTU.not.DTE
ST7	DTU.not.DTE
LIG3	DTU.not.DTE
RPAP3	DTU.not.DTE
KMT2E	DTU.not.DTE
ZNF195	DTU.not.DTE
AP2B1	DTU.not.DTE
ETV1	DTU.not.DTE
GGCT	DTU.not.DTE
PAF1	DTU.not.DTE
ARHGAP44	DTU.not.DTE
ELAC2	DTU.not.DTE
PNPLA4	DTU.not.DTE
MARK4	DTU.not.DTE
PROM1	DTU.not.DTE
AC005747.1	DTU.not.DTE
CDK11A	DTU.not.DTE
NADK	DTU.not.DTE
SYPL1	DTU.not.DTE
SPAG9	DTU.not.DTE
MED24	DTU.not.DTE
RPS20	DTU.not.DTE
CSDE1	DTU.not.DTE
RANBP9	DTU.not.DTE
EEF1AKNMT	DTU.not.DTE
ZNF207	DTU.not.DTE
STARD3NL	DTU.not.DTE
