transcript_id	module	module.color	module.number	kME	kMEtoMod	gene_id	transcript_name	gene_name	ensg	novelty
ENST00000373449.7_3	M2.blue	blue	2	0.9779263576072363	2	ENSG00000004455.17_4	AK2-202	AK2	ENSG00000004455	Known
ENST00000539719.6_2	M1.turquoise	turquoise	1	0.9377773342159074	1	ENSG00000160094.15_5	ZNF362-205	ZNF362	ENSG00000160094	Known
ENST00000521580.3_3	M4.yellow	yellow	4	0.7242820700657122	4	ENSG00000163866.9_5	SMIM12-206	SMIM12	ENSG00000163866	Known
ENST00000373347.6_3	M1.turquoise	turquoise	1	0.8769531077277255	1	ENSG00000116544.12_4	DLGAP3-202	DLGAP3	ENSG00000116544	Known
ENST00000357182.9_3	M24.darkgrey	darkgrey	24	0.7873902061994608	24	ENSG00000163867.17_6	ZMYM6-202	ZMYM6	ENSG00000163867	Known
ENST00000468598.5_2	M5.green	green	5	0.9197818590014954	5	ENSG00000116560.11_4	SFPQ-205	SFPQ	ENSG00000116560	Known
ENST00000466213.5_2	M39.orangered4	orangered4	39	0.8616400114872583	39	ENSG00000116560.11_4	SFPQ-203	SFPQ	ENSG00000116560	Known
ENST00000314607.11_2	M25.orange	orange	25	0.6117067009894882	25	ENSG00000146463.12_4	ZMYM4-201	ZMYM4	ENSG00000146463	Known
ENST00000373253.7_2	M1.turquoise	turquoise	1	0.9915986919454712	1	ENSG00000020129.16_4	NCDN-203	NCDN	ENSG00000020129	Known
ENST00000356090.8_2	M16.lightcyan	lightcyan	16	0.8723814726823453	16	ENSG00000020129.16_4	NCDN-201	NCDN	ENSG00000020129	Known
ENST00000270815.5_3	M1.turquoise	turquoise	1	0.9722871737426128	1	ENSG00000142686.8_4	C1orf216-201	C1orf216	ENSG00000142686	Known
ENST00000373204.6_2	M2.blue	blue	2	0.8912862755619493	2	ENSG00000092847.12_5	AGO1-201	AGO1	ENSG00000092847	Known
ENST00000373191.9_2	M2.blue	blue	2	0.9468094975437974	2	ENSG00000126070.20_3	AGO3-203	AGO3	ENSG00000126070	Known
ENST00000373178.5_2	M3.brown	brown	3	0.9004957522181559	3	ENSG00000116863.11_3	ADPRHL2-201	ADPRHL2	ENSG00000116863	Known
ENST00000373166.8_3	M3.brown	brown	3	0.8419801141210115	3	ENSG00000054116.12_4	TRAPPC3-204	TRAPPC3	ENSG00000054116	Known
ENST00000373150.8_4	M6.red	red	6	0.8407412389165652	6	ENSG00000116871.15_7	MAP7D1-203	MAP7D1	ENSG00000116871	Known
ENST00000315732.3_3	M3.brown	brown	3	0.8335297175998361	3	ENSG00000181817.6_4	LSM10-201	LSM10	ENSG00000181817	Known
ENST00000373106.5_3	M9.magenta	magenta	9	0.32939869316042175	9	ENSG00000119535.17_7	CSF3R-205	CSF3R	ENSG00000119535	Known
ENST00000373075.6_2	M1.turquoise	turquoise	1	0.9191163444433856	1	ENSG00000163875.15_4	MEAF6-204	MEAF6	ENSG00000163875	Known
ENST00000296214.9_2	M2.blue	blue	2	0.9287160831920359	2	ENSG00000163875.15_4	MEAF6-201	MEAF6	ENSG00000163875	Known
ENST00000475828.5_2	M2.blue	blue	2	0.9513121522587275	2	ENSG00000163875.15_4	MEAF6-206	MEAF6	ENSG00000163875	Known
ENST00000296218.8_2	M4.yellow	yellow	4	0.8416953614377175	4	ENSG00000163879.11_4	DNALI1-201	DNALI1	ENSG00000163879	Known
ENST00000497858.1_1	M36.yellowgreen	yellowgreen	36	0.6140460763892132	36	ENSG00000163879.11_4	DNALI1-205	DNALI1	ENSG00000163879	Known
ENST00000373062.8_3	M12.tan	tan	12	0.870191225943027	12	ENSG00000134697.13_7	GNL2-201	GNL2	ENSG00000134697	Known
ENST00000609516.1_1	M35.sienna3	sienna3	35	0.7386140578569209	35	ENSG00000116922.14_6	C1orf109-213	C1orf109	ENSG00000116922	Known
ENST00000327331.2_1	M2.blue	blue	2	0.9122573117536911	2	ENSG00000134690.11_3	CDCA8-201	CDCA8	ENSG00000134690	Known
ENST00000373055.6_2	M2.blue	blue	2	0.9570130345212469	2	ENSG00000134690.11_3	CDCA8-202	CDCA8	ENSG00000134690	Known
ENST00000468084.1_4	M3.brown	brown	3	0.7981558552871801	3	ENSG00000197982.14_5	C1orf122-204	C1orf122	ENSG00000197982	Known
ENST00000373042.5_5	M3.brown	brown	3	0.8136156978360112	3	ENSG00000197982.14_5	C1orf122-201	C1orf122	ENSG00000197982	Known
ENST00000373019.5_3	M4.yellow	yellow	4	0.9255245268588734	4	ENSG00000183431.12_4	SF3A3-201	SF3A3	ENSG00000183431	Known
ENST00000373014.5_2	M12.tan	tan	12	0.8179784173274044	12	ENSG00000183520.12_4	UTP11-201	UTP11	ENSG00000183520	Known
ENST00000397572.5_5	M4.yellow	yellow	4	0.7291141238384246	4	ENSG00000214114.9_5	MYCBP-201	MYCBP	ENSG00000214114	Known
ENST00000432648.8_2	M4.yellow	yellow	4	0.8547030289694152	4	ENSG00000174574.16_4	AKIRIN1-202	AKIRIN1	ENSG00000174574	Known
ENST00000372967.3_1	M3.brown	brown	3	0.850760313061939	3	ENSG00000168653.11_3	NDUFS5-201	NDUFS5	ENSG00000168653	Known
ENST00000372969.8_2	M10.purple	purple	10	0.6869284473487445	10	ENSG00000168653.11_3	NDUFS5-202	NDUFS5	ENSG00000168653	Known
ENST00000372844.8_3	M1.turquoise	turquoise	1	0.9796299929338002	1	ENSG00000116983.13_4	HPCAL4-201	HPCAL4	ENSG00000116983	Known
ENST00000612703.3_2	M1.turquoise	turquoise	1	0.9700295286918894	1	ENSG00000116983.13_4	HPCAL4-202	HPCAL4	ENSG00000116983	Known
ENST00000617690.2_2	M1.turquoise	turquoise	1	0.9040933909306468	1	ENSG00000116983.13_4	HPCAL4-203	HPCAL4	ENSG00000116983	Known
ENST00000324379.10_2	M2.blue	blue	2	0.9178939581496808	2	ENSG00000084072.17_4	PPIE-201	PPIE	ENSG00000084072	Known
ENST00000316891.10_3	M8.pink	pink	8	0.6598176947032325	8	ENSG00000043514.17_6	TRIT1-201	TRIT1	ENSG00000043514	Known
ENST00000397332.2_2	M12.tan	tan	12	0.8601852803801754	12	ENSG00000116990.11_5	MYCL-203	MYCL	ENSG00000116990	Known
ENST00000372815.1_2	M3.brown	brown	3	0.8149033081383207	3	ENSG00000116990.11_5	MYCL-201	MYCL	ENSG00000116990	Known
ENST00000372811.9_1	M51.thistle1	thistle1	51	0.9374123475926596	51	ENSG00000168389.17_3	MFSD2A-202	MFSD2A	ENSG00000168389	Known
ENST00000372797.7_2	M16.lightcyan	lightcyan	16	0.8241018245100704	16	ENSG00000131236.17_4	CAP1-203	CAP1	ENSG00000131236	Known
ENST00000372792.7_3	M16.lightcyan	lightcyan	16	0.722910454966377	16	ENSG00000131236.17_4	CAP1-202	CAP1	ENSG00000131236	Known
ENST00000461993.1_1	M9.magenta	magenta	9	0.1421775788002279	9	ENSG00000131236.17_4	CAP1-217	CAP1	ENSG00000131236	Known
ENST00000642050.1_3	M12.tan	tan	12	0.818076789148053	12	ENSG00000131238.17_6	PPT1-219	PPT1	ENSG00000131238	Known
ENST00000567508.1_1	M47.bisque4	bisque4	47	0.8741218707415536	47	ENSG00000259943.1_6	AL050341.2-201	AL050341.2	ENSG00000259943	Known
ENST00000372759.4_2	M28.skyblue	skyblue	28	0.8785513324144935	28	ENSG00000084073.9_3	ZMPSTE24-201	ZMPSTE24	ENSG00000084073	Known
ENST00000372748.8_5	M15.midnightblue	midnightblue	15	0.9442719657358342	15	ENSG00000049089.15_8	COL9A2-202	COL9A2	ENSG00000049089	Known
ENST00000372718.8_2	M34.darkmagenta	darkmagenta	34	0.6423881682258377	34	ENSG00000084070.12_5	SMAP2-202	SMAP2	ENSG00000084070	Known
ENST00000372708.5_1	M1.turquoise	turquoise	1	0.8469170533699899	1	ENSG00000084070.12_5	SMAP2-201	SMAP2	ENSG00000084070	Known
ENST00000498694.2_2	M4.yellow	yellow	4	0.5816054523766339	4	ENSG00000171793.16_6	CTPS1-210	CTPS1	ENSG00000171793	Known
ENST00000372596.5_2	M1.turquoise	turquoise	1	0.8611739363897116	1	ENSG00000010803.16_6	SCMH1-206	SCMH1	ENSG00000010803	Known
ENST00000304979.8_2	M3.brown	brown	3	0.8079232710263691	3	ENSG00000171960.11_5	PPIH-201	PPIH	ENSG00000171960	Known
ENST00000321358.12_2	M14.cyan	cyan	14	0.9684581871813028	14	ENSG00000065978.19_4	YBX1-201	YBX1	ENSG00000065978	Known
ENST00000436427.1_3	M46.brown4	brown4	46	0.9186970848811277	46	ENSG00000065978.19_4	YBX1-203	YBX1	ENSG00000065978	Known
ENST00000495874.5_2	M35.sienna3	sienna3	35	0.7388699859999436	35	ENSG00000117385.16_4	P3H1-214	P3H1	ENSG00000117385	Known
ENST00000372521.9_3	M14.cyan	cyan	14	0.92983692567788	14	ENSG00000177868.12_4	SVBP-201	SVBP	ENSG00000177868	Known
ENST00000426263.9_5	M16.lightcyan	lightcyan	16	0.7698827500999376	16	ENSG00000117394.23_7	SLC2A1-203	SLC2A1	ENSG00000117394	Known
ENST00000236051.2_3	M14.cyan	cyan	14	0.9047911840229558	14	ENSG00000117395.12_5	EBNA1BP2-201	EBNA1BP2	ENSG00000117395	Known
ENST00000372476.8_2	M16.lightcyan	lightcyan	16	0.6530185205872255	16	ENSG00000066056.14_3	TIE1-201	TIE1	ENSG00000066056	Known
ENST00000310955.11_2	M2.blue	blue	2	0.9305771849869081	2	ENSG00000117399.14_3	CDC20-201	CDC20	ENSG00000117399	Known
ENST00000372462.1_1	M2.blue	blue	2	0.9174308768068524	2	ENSG00000117399.14_3	CDC20-202	CDC20	ENSG00000117399	Known
ENST00000372458.8_3	M4.yellow	yellow	4	0.6829658589744187	4	ENSG00000066322.15_5	ELOVL1-201	ELOVL1	ENSG00000066322	Known
ENST00000438120.5_2	M2.blue	blue	2	0.9258877512262098	2	ENSG00000142949.17_4	PTPRF-209	PTPRF	ENSG00000142949	Known
ENST00000412568.6_1	M1.turquoise	turquoise	1	0.8795581126704076	1	ENSG00000142949.17_4	PTPRF-204	PTPRF	ENSG00000142949	Known
ENST00000372396.4_2	M43.ivory	ivory	43	0.9457157216026728	43	ENSG00000066135.13_5	KDM4A-201	KDM4A	ENSG00000066135	Known
ENST00000351035.8_2	M10.purple	purple	10	0.6198646649681295	10	ENSG00000126091.20_8	ST3GAL3-206	ST3GAL3	ENSG00000126091	Known
ENST00000372343.8_2	M33.darkolivegreen	darkolivegreen	33	0.839926329829438	33	ENSG00000117408.11_3	IPO13-202	IPO13	ENSG00000117408	Known
ENST00000532642.5_1	M3.brown	brown	3	0.8773787772393866	3	ENSG00000117410.14_4	ATP6V0B-213	ATP6V0B	ENSG00000117410	Known
ENST00000236067.8_1	M36.yellowgreen	yellowgreen	36	0.5714561100536447	36	ENSG00000117410.14_4	ATP6V0B-201	ATP6V0B	ENSG00000117410	Known
ENST00000472174.7_2	M14.cyan	cyan	14	0.8486194721996987	14	ENSG00000117410.14_4	ATP6V0B-205	ATP6V0B	ENSG00000117410	Known
ENST00000372324.5_1	M40.mediumpurple3	mediumpurple3	40	0.5827409914568337	40	ENSG00000117411.16_2	B4GALT2-203	B4GALT2	ENSG00000117411	Known
ENST00000673836.1_1	M1.turquoise	turquoise	1	0.7894855317428489	1	ENSG00000196517.12_7	SLC6A9-212	SLC6A9	ENSG00000196517	Known
ENST00000372289.7_3	M3.brown	brown	3	0.7743403064889659	3	ENSG00000178028.14_5	DMAP1-203	DMAP1	ENSG00000178028	Known
ENST00000315913.9_2	M3.brown	brown	3	0.8019355493966207	3	ENSG00000178028.14_5	DMAP1-201	DMAP1	ENSG00000178028	Known
ENST00000372243.7_2	M19.lightyellow	lightyellow	19	0.5077192297799505	19	ENSG00000126106.14_4	TMEM53-204	TMEM53	ENSG00000126106	Known
ENST00000372224.9_3	M2.blue	blue	2	0.9618908524204145	2	ENSG00000142945.13_5	KIF2C-202	KIF2C	ENSG00000142945	Known
ENST00000396651.8_2	M3.brown	brown	3	0.9438212301775156	3	ENSG00000142937.12_3	RPS8-202	RPS8	ENSG00000142937	Known
ENST00000485390.5_1	M3.brown	brown	3	0.922864724694195	3	ENSG00000142937.12_3	RPS8-207	RPS8	ENSG00000142937	Known
ENST00000372201.5_2	M8.pink	pink	8	0.6313127119630454	8	ENSG00000173846.13_3	PLK3-201	PLK3	ENSG00000173846	Known
ENST00000246337.9_3	M3.brown	brown	3	0.9260607908905716	3	ENSG00000126088.14_5	UROD-201	UROD	ENSG00000126088	Known
ENST00000355498.6_2	M4.yellow	yellow	4	0.7468434673256081	4	ENSG00000132781.18_8	MUTYH-202	MUTYH	ENSG00000132781	Known
ENST00000372086.4_3	M4.yellow	yellow	4	0.7688949214852918	4	ENSG00000070759.17_4	TESK2-202	TESK2	ENSG00000070759	Known
ENST00000625766.2_2	M3.brown	brown	3	0.7862516291167594	3	ENSG00000280670.3_6	CCDC163-201	CCDC163	ENSG00000280670	Known
ENST00000319248.13_3	M4.yellow	yellow	4	0.963956312722592	4	ENSG00000117450.14_5	PRDX1-202	PRDX1	ENSG00000117450	Known
ENST00000621846.4_1	M3.brown	brown	3	0.7829611211234945	3	ENSG00000117448.13_5	AKR1A1-214	AKR1A1	ENSG00000117448	Known
ENST00000351829.8_1	M3.brown	brown	3	0.8906869607873762	3	ENSG00000117448.13_5	AKR1A1-201	AKR1A1	ENSG00000117448	Known
ENST00000471651.1_1	M4.yellow	yellow	4	0.7480561845493838	4	ENSG00000117448.13_5	AKR1A1-204	AKR1A1	ENSG00000117448	Known
ENST00000464190.6_1	M4.yellow	yellow	4	0.7915943936505089	4	ENSG00000132780.17_6	NASP-207	NASP	ENSG00000132780	Known
ENST00000350030.8_3	M3.brown	brown	3	0.8780132103458499	3	ENSG00000132780.17_6	NASP-201	NASP	ENSG00000132780	Known
ENST00000351223.7_2	M3.brown	brown	3	0.8507847330201	3	ENSG00000132780.17_6	NASP-202	NASP	ENSG00000132780	Known
ENST00000355105.8_4	M2.blue	blue	2	0.880826693643132	2	ENSG00000159592.11_6	GPBP1L1-202	GPBP1L1	ENSG00000159592	Known
ENST00000361297.7_3	M2.blue	blue	2	0.8425021121546448	2	ENSG00000086015.22_4	MAST2-201	MAST2	ENSG00000086015	Known
ENST00000262741.10_4	M44.floralwhite	floralwhite	44	0.743190686229247	44	ENSG00000117461.15_5	PIK3R3-201	PIK3R3	ENSG00000117461	Known
ENST00000420542.5_2	M38.plum1	plum1	38	0.826490177852547	38	ENSG00000117461.15_5	PIK3R3-203	PIK3R3	ENSG00000117461	Known
ENST00000371975.9_2	M2.blue	blue	2	0.9799054363917012	2	ENSG00000085999.13_6	RAD54L-201	RAD54L	ENSG00000085999	Known
ENST00000617190.4_3	M48.darkslateblue	darkslateblue	48	0.732421066543872	48	ENSG00000132128.16_4	LRRC41-207	LRRC41	ENSG00000132128	Known
ENST00000311672.10_2	M3.brown	brown	3	0.8181732810347011	3	ENSG00000173660.12_3	UQCRH-201	UQCRH	ENSG00000173660	Known
ENST00000243167.9_2	M1.turquoise	turquoise	1	0.8048161446324079	1	ENSG00000117480.16_3	FAAH-201	FAAH	ENSG00000117480	Known
ENST00000532897.5_2	M19.lightyellow	lightyellow	19	0.4011785570451948	19	ENSG00000079277.21_9	MKNK1-228	MKNK1	ENSG00000079277	Known
ENST00000576409.5_4	M4.yellow	yellow	4	0.6986718848070658	4	ENSG00000123472.12_6	ATPAF1-214	ATPAF1	ENSG00000123472	Known
ENST00000371901.4_2	M1.turquoise	turquoise	1	0.9615108291361024	1	ENSG00000186377.8_3	CYP4X1-201	CYP4X1	ENSG00000186377	Known
ENST00000371873.9_1	M28.skyblue	skyblue	28	0.8121555921155381	28	ENSG00000162368.13_2	CMPK1-203	CMPK1	ENSG00000162368	Known
ENST00000371833.4_3	M3.brown	brown	3	0.8101929867815386	3	ENSG00000162373.13_5	BEND5-201	BEND5	ENSG00000162373	Known
ENST00000650764.1_1	M2.blue	blue	2	0.9048904266524667	2	ENSG00000162374.17_7	ELAVL4-212	ELAVL4	ENSG00000162374	Known
ENST00000371824.6_4	M3.brown	brown	3	0.8657283039203245	3	ENSG00000162374.17_7	ELAVL4-205	ELAVL4	ENSG00000162374	Known
ENST00000652693.1_1	M3.brown	brown	3	0.7742551749174695	3	ENSG00000162374.17_7	ELAVL4-219	ELAVL4	ENSG00000162374	Known
ENST00000371819.1_3	M6.red	red	6	0.8410308269787712	6	ENSG00000162374.17_7	ELAVL4-202	ELAVL4	ENSG00000162374	Known
ENST00000396148.2_3	M2.blue	blue	2	0.9256263685697429	2	ENSG00000123080.12_5	CDKN2C-203	CDKN2C	ENSG00000123080	Known
ENST00000242719.4_2	M5.green	green	5	0.664408079519603	5	ENSG00000123091.5_3	RNF11-201	RNF11	ENSG00000123091	Known
ENST00000486691.1_1	M31.paleturquoise	paleturquoise	31	0.5628339153305013	31	ENSG00000123091.5_3	RNF11-202	RNF11	ENSG00000123091	Known
ENST00000371733.8_3	M2.blue	blue	2	0.9166813563348589	2	ENSG00000085832.17_7	EPS15-203	EPS15	ENSG00000085832	Known
ENST00000447887.5_2	M1.turquoise	turquoise	1	0.8399719358288875	1	ENSG00000117859.19_8	OSBPL9-205	OSBPL9	ENSG00000117859	Known
ENST00000462759.5_1	M2.blue	blue	2	0.865516499213487	2	ENSG00000117859.19_8	OSBPL9-207	OSBPL9	ENSG00000117859	Known
ENST00000475697.5_1	M39.orangered4	orangered4	39	0.790839110504357	39	ENSG00000117859.19_8	OSBPL9-210	OSBPL9	ENSG00000117859	Known
ENST00000352171.11_2	M26.darkorange	darkorange	26	0.9173611599185295	26	ENSG00000078618.21_4	NRDC-201	NRDC	ENSG00000078618	Known
ENST00000354831.11_2	M7.black	black	7	0.638547327122923	7	ENSG00000078618.21_4	NRDC-202	NRDC	ENSG00000078618	Known
ENST00000371626.9_2	M3.brown	brown	3	0.86322514694598	3	ENSG00000117862.13_5	TXNDC12-201	TXNDC12	ENSG00000117862	Known
ENST00000371614.2_2	M50.thistle2	thistle2	50	0.8314450004459704	50	ENSG00000198841.4_4	KTI12-201	KTI12	ENSG00000198841	Known
ENST00000477828.6_1	M17.grey60	grey60	17	0.6471216147602163	17	ENSG00000134717.18_4	BTF3L4-203	BTF3L4	ENSG00000134717	Known
ENST00000472944.6_2	M26.darkorange	darkorange	26	0.8073888265275043	26	ENSG00000134717.18_4	BTF3L4-202	BTF3L4	ENSG00000134717	Known
ENST00000357206.6_2	M38.plum1	plum1	38	0.8088664296517848	38	ENSG00000157077.14_3	ZFYVE9-202	ZFYVE9	ENSG00000157077	Known
ENST00000257181.10_2	M3.brown	brown	3	0.7921079699332995	3	ENSG00000134748.13_3	PRPF38A-201	PRPF38A	ENSG00000134748	Known
ENST00000371538.5_3	M1.turquoise	turquoise	1	0.9348421184984629	1	ENSG00000162377.6_4	COA7-201	COA7	ENSG00000162377	Known
ENST00000294353.7_2	M20.royalblue	royalblue	20	0.9371087160773645	20	ENSG00000162378.13_3	ZYG11B-201	ZYG11B	ENSG00000162378	Known
ENST00000640998.1_1	M1.turquoise	turquoise	1	0.8671829987814881	1	ENSG00000116171.18_5	SCP2-217	SCP2	ENSG00000116171	Known
ENST00000478274.6_1	M10.purple	purple	10	0.4148017449788184	10	ENSG00000116171.18_5	SCP2-209	SCP2	ENSG00000116171	Known
ENST00000435345.6_1	M4.yellow	yellow	4	0.9195467851006596	4	ENSG00000116171.18_5	SCP2-207	SCP2	ENSG00000116171	Known
ENST00000371486.4_2	M2.blue	blue	2	0.9321225242545125	2	ENSG00000157184.7_4	CPT2-201	CPT2	ENSG00000157184	Known
ENST00000294360.5_3	M3.brown	brown	3	0.9410856425696765	3	ENSG00000162384.14_4	CZIB-201	CZIB	ENSG00000162384	Known
ENST00000464950.6_2	M14.cyan	cyan	14	0.8856736424393546	14	ENSG00000058799.15_4	YIPF1-203	YIPF1	ENSG00000058799	Known
ENST00000371378.6_2	M12.tan	tan	12	0.7006440426175615	12	ENSG00000081870.11_3	HSPB11-204	HSPB11	ENSG00000081870	Known
ENST00000371377.3_2	M5.green	green	5	0.6033707437332323	5	ENSG00000081870.11_3	HSPB11-203	HSPB11	ENSG00000081870	Known
ENST00000371370.8_2	M3.brown	brown	3	0.8123741892219537	3	ENSG00000116212.15_4	LRRC42-203	LRRC42	ENSG00000116212	Known
ENST00000319223.8_1	M3.brown	brown	3	0.8567214174421076	3	ENSG00000116212.15_4	LRRC42-201	LRRC42	ENSG00000116212	Known
ENST00000234831.10_4	M3.brown	brown	3	0.8554642880761458	3	ENSG00000116209.12_7	TMEM59-201	TMEM59	ENSG00000116209	Known
ENST00000371341.5_3	M21.darkred	darkred	21	0.8004849338250705	21	ENSG00000116209.12_7	TMEM59-203	TMEM59	ENSG00000116209	Known
ENST00000360840.9_1	M3.brown	brown	3	0.9094764483773042	3	ENSG00000116221.15_2	MRPL37-202	MRPL37	ENSG00000116221	Known
ENST00000371320.7_3	M6.red	red	6	0.7376610784640315	6	ENSG00000157216.15_6	SSBP3-204	SSBP3	ENSG00000157216	Known
ENST00000371281.4_2	M3.brown	brown	3	0.8984474420221571	3	ENSG00000243725.7_4	TTC4-201	TTC4	ENSG00000243725	Known
ENST00000371269.9_4	M7.black	black	7	0.8170479861126098	7	ENSG00000116133.13_5	DHCR24-201	DHCR24	ENSG00000116133	Known
ENST00000371250.4_3	M2.blue	blue	2	0.90106397618551	2	ENSG00000162407.9_5	PLPP3-201	PLPP3	ENSG00000162407	Known
ENST00000371236.6_3	M1.turquoise	turquoise	1	0.9818978766318803	1	ENSG00000173406.15_5	DAB1-205	DAB1	ENSG00000173406	Known
ENST00000414851.6_3	M1.turquoise	turquoise	1	0.9122576271120602	1	ENSG00000173406.15_5	DAB1-206	DAB1	ENSG00000173406	Known
ENST00000489282.1_2	M5.green	green	5	0.9285458194613009	5	ENSG00000162601.11_5	MYSM1-205	MYSM1	ENSG00000162601	Known
ENST00000371222.4_2	M52.salmon4	salmon4	52	0.9045694534066686	52	ENSG00000177606.7_3	JUN-201	JUN	ENSG00000177606	Known
ENST00000371208.5_3	M1.turquoise	turquoise	1	0.8735750085242115	1	ENSG00000134709.12_4	HOOK1-201	HOOK1	ENSG00000134709	Known
ENST00000371187.7_2	M2.blue	blue	2	0.9575942127733093	2	ENSG00000162599.17_6	NFIA-204	NFIA	ENSG00000162599	Known
ENST00000603233.2_2	M5.green	green	5	0.7950504922611605	5	ENSG00000162599.17_6	NFIA-215	NFIA	ENSG00000162599	Known
ENST00000251157.10_3	M22.darkgreen	darkgreen	22	0.6279389488586222	22	ENSG00000116641.18_7	DOCK7-201	DOCK7	ENSG00000116641	Known
ENST00000634264.1_3	M2.blue	blue	2	0.9330892442908573	2	ENSG00000116641.18_7	DOCK7-211	DOCK7	ENSG00000116641	Known
ENST00000404627.3_2	M32.violet	violet	32	0.8782336585211818	32	ENSG00000116641.18_7	DOCK7-203	DOCK7	ENSG00000116641	Known
ENST00000371088.5_2	M1.turquoise	turquoise	1	0.8579310455455595	1	ENSG00000203965.13_4	EFCAB7-201	EFCAB7	ENSG00000203965	Known
ENST00000545203.2_2	M2.blue	blue	2	0.9251326217005943	2	ENSG00000185483.12_4	ROR1-204	ROR1	ENSG00000185483	Known
ENST00000650260.1_2	M1.turquoise	turquoise	1	0.8490301994543626	1	ENSG00000158966.16_5	CACHD1-205	CACHD1	ENSG00000158966	Known
ENST00000342505.5_3	M22.darkgreen	darkgreen	22	0.7857218013524667	22	ENSG00000162434.13_5	JAK1-201	JAK1	ENSG00000162434	Known
ENST00000362265.1	M4.yellow	yellow	4	0.6173963875775028	4	ENSG00000199135.1	MIR101-1-201	MIR101-1	ENSG00000199135	Known
ENST00000497030.5_1	M4.yellow	yellow	4	0.8086423220357775	4	ENSG00000162433.15_4	AK4-206	AK4	ENSG00000162433	Known
ENST00000327299.8_2	M2.blue	blue	2	0.8776800821893337	2	ENSG00000162433.15_4	AK4-201	AK4	ENSG00000162433	Known
ENST00000474968.5_1	M15.midnightblue	midnightblue	15	0.8018977061604999	15	ENSG00000162433.15_4	AK4-204	AK4	ENSG00000162433	Known
ENST00000371069.5_4	M1.turquoise	turquoise	1	0.9498907063523114	1	ENSG00000116675.16_4	DNAJC6-202	DNAJC6	ENSG00000116675	Known
ENST00000371065.9_3	M2.blue	blue	2	0.8977607367171355	2	ENSG00000213625.9_5	LEPROT-201	LEPROT	ENSG00000213625	Known
ENST00000480109.2_1	M1.turquoise	turquoise	1	0.826386426454203	1	ENSG00000184588.18_6	PDE4B-207	PDE4B	ENSG00000184588	Known
ENST00000235345.6_3	M5.green	green	5	0.69445812859177	5	ENSG00000116704.8_4	SLC35D1-201	SLC35D1	ENSG00000116704	Known
ENST00000361219.10_3	M16.lightcyan	lightcyan	16	0.769107556461815	16	ENSG00000142864.14_5	SERBP1-201	SERBP1	ENSG00000142864	Known
ENST00000370986.9_2	M4.yellow	yellow	4	0.635672969335214	4	ENSG00000116717.13_4	GADD45A-202	GADD45A	ENSG00000116717	Known
ENST00000370982.4_3	M2.blue	blue	2	0.907507553069703	2	ENSG00000172380.6_4	GNG12-201	GNG12	ENSG00000172380	Known
ENST00000646789.1_2	M1.turquoise	turquoise	1	0.8950251576685421	1	ENSG00000162595.7_6	DIRAS3-202	DIRAS3	ENSG00000162595	Known
ENST00000262348.9_3	M6.red	red	6	0.748756189671702	6	ENSG00000116729.14_8	WLS-201	WLS	ENSG00000116729	Known
ENST00000456315.7_4	M2.blue	blue	2	0.8851505435306177	2	ENSG00000024526.17_5	DEPDC1-202	DEPDC1	ENSG00000024526	Known
ENST00000370966.9_3	M2.blue	blue	2	0.8727020850822218	2	ENSG00000024526.17_5	DEPDC1-201	DEPDC1	ENSG00000024526	Known
ENST00000370958.5_1	M1.turquoise	turquoise	1	0.8158062725403366	1	ENSG00000033122.20_7	LRRC7-202	LRRC7	ENSG00000033122	Known
ENST00000565615.1_1	M20.royalblue	royalblue	20	0.9504412848438296	20	ENSG00000033122.20_7	LRRC7-205	LRRC7	ENSG00000033122	Known
ENST00000370944.9_3	M20.royalblue	royalblue	20	0.9082042862566494	20	ENSG00000118454.13_4	ANKRD13C-202	ANKRD13C	ENSG00000118454	Known
ENST00000370938.8_2	M4.yellow	yellow	4	0.7455887448673758	4	ENSG00000116761.12_3	CTH-202	CTH	ENSG00000116761	Known
ENST00000370920.8_3	M2.blue	blue	2	0.8621181981537546	2	ENSG00000132485.14_6	ZRANB2-202	ZRANB2	ENSG00000132485	Known
ENST00000254821.10_3	M1.turquoise	turquoise	1	0.8259013935657709	1	ENSG00000132485.14_6	ZRANB2-201	ZRANB2	ENSG00000132485	Known
ENST00000479947.1_2	M19.lightyellow	lightyellow	19	0.7479956780316263	19	ENSG00000132485.14_6	ZRANB2-205	ZRANB2	ENSG00000132485	Known
ENST00000557284.6_3	M44.floralwhite	floralwhite	44	0.7219540220491072	44	ENSG00000259030.7_7	FPGT-TNNI3K-206	FPGT-TNNI3K	ENSG00000259030	Known
ENST00000340866.10_3	M2.blue	blue	2	0.958353458071774	2	ENSG00000116791.14_5	CRYZ-201	CRYZ	ENSG00000116791	Known
ENST00000370867.8_3	M4.yellow	yellow	4	0.6800264445599354	4	ENSG00000162623.16_4	TYW3-201	TYW3	ENSG00000162623	Known
ENST00000541113.5_1	M4.yellow	yellow	4	0.7949265260667441	4	ENSG00000117054.13_6	ACADM-218	ACADM	ENSG00000117054	Known
