"MGI.symbol","ENSMUSG","HGNC.symbol","ENSG","dataset","RBP","msORhs","data.type","dataset.id","regulation","cell.type"
"Dph5","ENSMUSG00000033554","DPH5","ENSG00000117543","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpm2","ENSMUSG00000026810","DPM2","ENSG00000136908","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpp10","ENSMUSG00000036815","DPP10","ENSG00000175497","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpp6","ENSMUSG00000061576","DPP6","ENSG00000130226","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpp8","ENSMUSG00000032393","DPP8","ENSG00000074603","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpy19l3","ENSMUSG00000043671","DPY19L3","ENSG00000178904","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpy19l4","ENSMUSG00000045205","DPY19L4","ENSG00000156162","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpysl2","ENSMUSG00000022048","DPYSL2","ENSG00000092964","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpysl3","ENSMUSG00000024501","DPYSL3","ENSG00000113657","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dpysl4","ENSMUSG00000025478","DPYSL4","ENSG00000151640","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Drd2","ENSMUSG00000032259","DRD2","ENSG00000149295","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Drg1","ENSMUSG00000020457","DRG1","ENSG00000185721","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Drp2","ENSMUSG00000000223","DRP2","ENSG00000102385","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dscam","ENSMUSG00000050272","DSCAM","ENSG00000171587","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dscaml1","ENSMUSG00000032087","DSCAML1","ENSG00000177103","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dsel","ENSMUSG00000038702","DSEL","ENSG00000171451","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dsn1","ENSMUSG00000027635","DSN1","ENSG00000149636","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dst","ENSMUSG00000026131","DST","ENSG00000151914","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dstn","ENSMUSG00000015932","DSTN","ENSG00000125868","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dtna","ENSMUSG00000024302","DTNA","ENSG00000134769","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dtnbp1","ENSMUSG00000057531","DTNBP1","ENSG00000047579","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dtwd2","ENSMUSG00000024505","DTWD2","ENSG00000169570","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dtx3","ENSMUSG00000040415","DTX3","ENSG00000178498","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dtymk","ENSMUSG00000026281","DTYMK","ENSG00000168393","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dusp11","ENSMUSG00000030002","DUSP11","ENSG00000144048","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dusp12","ENSMUSG00000026659","DUSP12","ENSG00000081721","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dusp14","ENSMUSG00000018648","DUSP14","ENSG00000276023","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dusp16","ENSMUSG00000030203","DUSP16","ENSG00000111266","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dusp22","ENSMUSG00000069255","DUSP22","ENSG00000112679","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dusp7","ENSMUSG00000053716","DUSP7","ENSG00000164086","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dut","ENSMUSG00000027203","DUT","ENSG00000128951","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dvl2","ENSMUSG00000020888","DVL2","ENSG00000004975","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dym","ENSMUSG00000035765","DYM","ENSG00000141627","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dync1h1","ENSMUSG00000018707","DYNC1H1","ENSG00000197102","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dync1i1","ENSMUSG00000029757","DYNC1I1","ENSG00000158560","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dync1i2","ENSMUSG00000027012","DYNC1I2","ENSG00000077380","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dync1li1","ENSMUSG00000032435","DYNC1LI1","ENSG00000144635","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dync1li2","ENSMUSG00000035770","DYNC1LI2","ENSG00000135720","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dync2h1","ENSMUSG00000047193","DYNC2H1","ENSG00000187240","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dync2li1","ENSMUSG00000024253","DYNC2LI1","ENSG00000138036","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dynll2","ENSMUSG00000020483","DYNLL2","ENSG00000264364","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dynlrb1","ENSMUSG00000047459","DYNLRB1","ENSG00000125971","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dynlt3","ENSMUSG00000031176","DYNLT3","ENSG00000165169","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dyrk1a","ENSMUSG00000022897","DYRK1A","ENSG00000157540","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dysf","ENSMUSG00000033788","DYSF","ENSG00000135636","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dzip1l","ENSMUSG00000037784","DZIP1L","ENSG00000158163","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Dzip3","ENSMUSG00000064061","DZIP3","ENSG00000198919","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"E130309D02Rik","ENSMUSG00000039244","C7orf26","ENSG00000146576","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"E330009J07Rik","ENSMUSG00000037172","DENND11","ENSG00000257093","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eaf1","ENSMUSG00000021890","EAF1","ENSG00000144597","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eaf2","ENSMUSG00000022838","EAF2","ENSG00000145088","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ebag9","ENSMUSG00000022339","EBAG9","ENSG00000147654","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ebf4","ENSMUSG00000053552","EBF4","ENSG00000088881","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ebpl","ENSMUSG00000021928","EBPL","ENSG00000123179","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ecd","ENSMUSG00000021810","ECD","ENSG00000122882","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ece1","ENSMUSG00000057530","ECE1","ENSG00000117298","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ecel1","ENSMUSG00000026247","ECEL1","ENSG00000171551","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Echdc2","ENSMUSG00000028601","ECHDC2","ENSG00000121310","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Edem1","ENSMUSG00000030104","EDEM1","ENSG00000134109","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Edem2","ENSMUSG00000038312","EDEM2","ENSG00000088298","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Edem3","ENSMUSG00000043019","EDEM3","ENSG00000116406","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Edil3","ENSMUSG00000034488","EDIL3","ENSG00000164176","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ednrb","ENSMUSG00000022122","EDNRB","ENSG00000136160","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eea1","ENSMUSG00000036499","EEA1","ENSG00000102189","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eef1a2","ENSMUSG00000016349","EEF1A2","ENSG00000101210","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eef1b2","ENSMUSG00000025967","EEF1B2","ENSG00000114942","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eef2","ENSMUSG00000034994","EEF2","ENSG00000167658","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eef2k","ENSMUSG00000035064","EEF2K","ENSG00000103319","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efcab6","ENSMUSG00000022441","EFCAB6","ENSG00000186976","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efcab7","ENSMUSG00000073791","EFCAB7","ENSG00000203965","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efhc2","ENSMUSG00000025038","EFHC2","ENSG00000183690","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efhd2","ENSMUSG00000040659","EFHD2","ENSG00000142634","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efna1","ENSMUSG00000027954","EFNA1","ENSG00000169242","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efna2","ENSMUSG00000003070","EFNA2","ENSG00000099617","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efna5","ENSMUSG00000048915","EFNA5","ENSG00000184349","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efnb2","ENSMUSG00000001300","EFNB2","ENSG00000125266","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efnb3","ENSMUSG00000003934","EFNB3","ENSG00000108947","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efr3a","ENSMUSG00000015002","EFR3A","ENSG00000132294","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Efr3b","ENSMUSG00000020658","EFR3B","ENSG00000084710","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eftud2","ENSMUSG00000020929","EFTUD2","ENSG00000108883","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Egfl7","ENSMUSG00000026921","EGFL7","ENSG00000172889","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Egfl8","ENSMUSG00000015467","EGFL8","ENSG00000241404","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Egfr","ENSMUSG00000020122","EGFR","ENSG00000146648","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Egr1","ENSMUSG00000038418","EGR1","ENSG00000120738","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ehd1","ENSMUSG00000024772","EHD1","ENSG00000110047","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ehmt1","ENSMUSG00000036893","EHMT1","ENSG00000181090","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ei24","ENSMUSG00000062762","EI24","ENSG00000149547","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif1b","ENSMUSG00000006941","EIF1B","ENSG00000114784","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif2ak1","ENSMUSG00000029613","EIF2AK1","ENSG00000086232","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif2ak3","ENSMUSG00000031668","EIF2AK3","ENSG00000172071","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif2ak4","ENSMUSG00000005102","EIF2AK4","ENSG00000128829","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif2b1","ENSMUSG00000029388","EIF2B1","ENSG00000111361","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif3a","ENSMUSG00000024991","EIF3A","ENSG00000107581","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif3e","ENSMUSG00000022336","EIF3E","ENSG00000104408","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4a1","ENSMUSG00000059796","EIF4A1","ENSG00000161960","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4a2","ENSMUSG00000022884","EIF4A2","ENSG00000156976","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4e","ENSMUSG00000028156","EIF4E","ENSG00000151247","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4e2","ENSMUSG00000026254","EIF4E2","ENSG00000135930","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4e3","ENSMUSG00000093661","EIF4E3","ENSG00000163412","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4ebp3","ENSMUSG00000090264","EIF4EBP3","ENSG00000243056","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4enif1","ENSMUSG00000020454","EIF4ENIF1","ENSG00000184708","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4g1","ENSMUSG00000045983","EIF4G1","ENSG00000114867","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4g2","ENSMUSG00000005610","EIF4G2","ENSG00000110321","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4g3","ENSMUSG00000028760","EIF4G3","ENSG00000075151","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif4h","ENSMUSG00000040731","EIF4H","ENSG00000106682","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eif5","ENSMUSG00000021282","EIF5","ENSG00000100664","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elac2","ENSMUSG00000020549","ELAC2","ENSG00000006744","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elavl1","ENSMUSG00000040028","ELAVL1","ENSG00000066044","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elavl2","ENSMUSG00000008489","ELAVL2","ENSG00000107105","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elavl4","ENSMUSG00000028546","ELAVL4","ENSG00000162374","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elfn2","ENSMUSG00000043460","ELFN2","ENSG00000166897","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ell","ENSMUSG00000070002","ELL","ENSG00000105656","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ell2","ENSMUSG00000001542","ELL2","ENSG00000118985","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elmo1","ENSMUSG00000041112","ELMO1","ENSG00000155849","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elmo2","ENSMUSG00000017670","ELMO2","ENSG00000062598","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elmod1","ENSMUSG00000041986","ELMOD1","ENSG00000110675","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elmod2","ENSMUSG00000035151","ELMOD2","ENSG00000179387","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eln","ENSMUSG00000029675","ELN","ENSG00000049540","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elovl1","ENSMUSG00000006390","ELOVL1","ENSG00000066322","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elovl4","ENSMUSG00000032262","ELOVL4","ENSG00000118402","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elovl5","ENSMUSG00000032349","ELOVL5","ENSG00000012660","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elovl6","ENSMUSG00000041220","ELOVL6","ENSG00000170522","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elovl7","ENSMUSG00000021696","ELOVL7","ENSG00000164181","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elp2","ENSMUSG00000024271","ELP2","ENSG00000134759","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Elp4","ENSMUSG00000027167","ELP4","ENSG00000109911","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Emb","ENSMUSG00000021728","EMB","ENSG00000170571","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Emid1","ENSMUSG00000034164","EMID1","ENSG00000186998","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eml1","ENSMUSG00000058070","EML1","ENSG00000066629","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eml2","ENSMUSG00000040811","EML2","ENSG00000125746","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eml4","ENSMUSG00000032624","EML4","ENSG00000143924","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eml5","ENSMUSG00000051166","EML5","ENSG00000165521","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Emp2","ENSMUSG00000022505","EMP2","ENSG00000213853","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enah","ENSMUSG00000022995","ENAH","ENSG00000154380","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enc1","ENSMUSG00000041773","ENC1","ENSG00000171617","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Endod1","ENSMUSG00000037419","ENDOD1","ENSG00000149218","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Endog","ENSMUSG00000015337","ENDOG","ENSG00000167136","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eng","ENSMUSG00000026814","ENG","ENSG00000106991","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eno2","ENSMUSG00000004267","ENO2","ENSG00000111674","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enoph1","ENSMUSG00000029326","ENOPH1","ENSG00000145293","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enox1","ENSMUSG00000022012","ENOX1","ENSG00000120658","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enpp2","ENSMUSG00000022425","ENPP2","ENSG00000136960","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enpp4","ENSMUSG00000023961","ENPP4","ENSG00000001561","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enpp5","ENSMUSG00000023960","ENPP5","ENSG00000112796","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Enpp6","ENSMUSG00000038173","ENPP6","ENSG00000164303","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ensa","ENSMUSG00000038619","ENSA","ENSG00000143420","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Entpd1","ENSMUSG00000048120","ENTPD1","ENSG00000138185","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Entpd3","ENSMUSG00000041608","ENTPD3","ENSG00000168032","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Entpd5","ENSMUSG00000021236","ENTPD5","ENSG00000187097","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Entpd6","ENSMUSG00000033068","ENTPD6","ENSG00000197586","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Entpd7","ENSMUSG00000025192","ENTPD7","ENSG00000198018","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eny2","ENSMUSG00000022338","ENY2","ENSG00000120533","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ep300","ENSMUSG00000055024","EP300","ENSG00000100393","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ep400","ENSMUSG00000029505","EP400","ENSG00000183495","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epc1","ENSMUSG00000024240","EPC1","ENSG00000120616","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epdr1","ENSMUSG00000002808","EPDR1","ENSG00000086289","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epha3","ENSMUSG00000052504","EPHA3","ENSG00000044524","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epha4","ENSMUSG00000026235","EPHA4","ENSG00000116106","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epha5","ENSMUSG00000029245","EPHA5","ENSG00000145242","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epha6","ENSMUSG00000055540","EPHA6","ENSG00000080224","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epha7","ENSMUSG00000028289","EPHA7","ENSG00000135333","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ephb1","ENSMUSG00000032537","EPHB1","ENSG00000154928","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ephb2","ENSMUSG00000028664","EPHB2","ENSG00000133216","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ephb3","ENSMUSG00000005958","EPHB3","ENSG00000182580","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ephb4","ENSMUSG00000029710","EPHB4","ENSG00000196411","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epm2aip1","ENSMUSG00000046785","EPM2AIP1","ENSG00000178567","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epn2","ENSMUSG00000001036","EPN2","ENSG00000072134","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Epo","ENSMUSG00000029711","EPO","ENSG00000130427","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eprs","ENSMUSG00000026615","EPRS1","ENSG00000136628","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eps15","ENSMUSG00000028552","EPS15","ENSG00000085832","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eps15l1","ENSMUSG00000006276","EPS15L1","ENSG00000127527","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Eral1","ENSMUSG00000020832","ERAL1","ENSG00000132591","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Erap1","ENSMUSG00000021583","ERAP1","ENSG00000164307","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Erbb3","ENSMUSG00000018166","ERBB3","ENSG00000065361","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Erbb4","ENSMUSG00000062209","ERBB4","ENSG00000178568","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Erc1","ENSMUSG00000030172","ERC1","ENSG00000082805","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Erc2","ENSMUSG00000040640","ERC2","ENSG00000187672","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ercc8","ENSMUSG00000021694","ERCC8","ENSG00000049167","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Erg","ENSMUSG00000040732","ERG","ENSG00000157554","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ergic1","ENSMUSG00000001576","ERGIC1","ENSG00000113719","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ergic2","ENSMUSG00000030304","ERGIC2","ENSG00000087502","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ergic3","ENSMUSG00000005881","ERGIC3","ENSG00000125991","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Erlin2","ENSMUSG00000031483","ERLIN2","ENSG00000147475","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
"Ermp1","ENSMUSG00000046324","ERMP1","ENSG00000099219","RBFOX1data_02","RBFOX1","Mouse","CLIP","dataset44",NA,"Neuron"
