gene_id,module
ENSG00000085377,isoUsage.M2_blue
ENSG00000085377,isoUsage.M2_blue
ENSG00000085377,isoUsage.M1_turquoise
ENSG00000085377,isoUsage.M2_blue
ENSG00000085382,isoUsage.M1_turquoise
ENSG00000085382,isoUsage.M2_blue
ENSG00000085382,isoUsage.M22_darkgreen
ENSG00000085382,isoUsage.M7_black
ENSG00000085382,isoUsage.M1_turquoise
ENSG00000085382,isoUsage.M4_yellow
ENSG00000085415,isoUsage.M2_blue
ENSG00000085433,isoUsage.M1_turquoise
ENSG00000085433,isoUsage.M3_brown
ENSG00000085433,isoUsage.M3_brown
ENSG00000085433,isoUsage.M3_brown
ENSG00000085433,isoUsage.M20_royalblue
ENSG00000085465,isoUsage.M9_magenta
ENSG00000085465,isoUsage.M4_yellow
ENSG00000085465,isoUsage.M1_turquoise
ENSG00000085465,isoUsage.M2_blue
ENSG00000085491,isoUsage.M1_turquoise
ENSG00000085511,isoUsage.M7_black
ENSG00000085511,isoUsage.M1_turquoise
ENSG00000085511,isoUsage.M1_turquoise
ENSG00000085511,isoUsage.M4_yellow
ENSG00000085511,isoUsage.M1_turquoise
ENSG00000085511,isoUsage.M9_magenta
ENSG00000085511,isoUsage.M2_blue
ENSG00000085511,isoUsage.M7_black
ENSG00000085511,isoUsage.M4_yellow
ENSG00000085511,isoUsage.M17_grey60
ENSG00000085552,isoUsage.M1_turquoise
ENSG00000085552,isoUsage.M1_turquoise
ENSG00000085552,isoUsage.M2_blue
ENSG00000085552,isoUsage.M1_turquoise
ENSG00000085552,isoUsage.M20_royalblue
ENSG00000085552,isoUsage.M2_blue
ENSG00000085644,isoUsage.M1_turquoise
ENSG00000085644,isoUsage.M24_darkgrey
ENSG00000085644,isoUsage.M8_pink
ENSG00000085644,isoUsage.M2_blue
ENSG00000085719,isoUsage.M12_tan
ENSG00000085719,isoUsage.M3_brown
ENSG00000085719,isoUsage.M5_green
ENSG00000085719,isoUsage.M19_lightyellow
ENSG00000085719,isoUsage.M3_brown
ENSG00000085719,isoUsage.M2_blue
ENSG00000085721,isoUsage.M2_blue
ENSG00000085721,isoUsage.M1_turquoise
ENSG00000085733,isoUsage.M2_blue
ENSG00000085733,isoUsage.M1_turquoise
ENSG00000085733,isoUsage.M2_blue
ENSG00000085733,isoUsage.M4_yellow
ENSG00000085733,isoUsage.M2_blue
ENSG00000085760,isoUsage.M4_yellow
ENSG00000085760,isoUsage.M4_yellow
ENSG00000085760,isoUsage.M13_salmon
ENSG00000085788,isoUsage.M23_darkturquoise
ENSG00000085788,isoUsage.M2_blue
ENSG00000085788,isoUsage.M1_turquoise
ENSG00000085788,isoUsage.M3_brown
ENSG00000085788,isoUsage.M2_blue
ENSG00000085832,isoUsage.M1_turquoise
ENSG00000085832,isoUsage.M2_blue
ENSG00000085832,isoUsage.M2_blue
ENSG00000085832,isoUsage.M4_yellow
ENSG00000085832,isoUsage.M1_turquoise
ENSG00000085832,isoUsage.M2_blue
ENSG00000085832,isoUsage.M2_blue
ENSG00000085832,isoUsage.M6_red
ENSG00000085832,isoUsage.M2_blue
ENSG00000085872,isoUsage.M2_blue
ENSG00000085872,isoUsage.M2_blue
ENSG00000085978,isoUsage.M2_blue
ENSG00000085978,isoUsage.M2_blue
ENSG00000085978,isoUsage.M1_turquoise
ENSG00000085978,isoUsage.M19_lightyellow
ENSG00000085978,isoUsage.M2_blue
ENSG00000085978,isoUsage.M1_turquoise
ENSG00000085978,isoUsage.M1_turquoise
ENSG00000085978,isoUsage.M2_blue
ENSG00000085978,isoUsage.M2_blue
ENSG00000085982,isoUsage.M2_blue
ENSG00000085982,isoUsage.M2_blue
ENSG00000085982,isoUsage.M1_turquoise
ENSG00000085982,isoUsage.M1_turquoise
ENSG00000085982,isoUsage.M5_green
ENSG00000085998,isoUsage.M1_turquoise
ENSG00000085998,isoUsage.M1_turquoise
ENSG00000085998,isoUsage.M2_blue
ENSG00000085998,isoUsage.M2_blue
ENSG00000085998,isoUsage.M2_blue
ENSG00000086015,isoUsage.M1_turquoise
ENSG00000086015,isoUsage.M1_turquoise
ENSG00000086015,isoUsage.M2_blue
ENSG00000086015,isoUsage.M2_blue
ENSG00000086015,isoUsage.M15_midnightblue
ENSG00000086015,isoUsage.M2_blue
ENSG00000086015,isoUsage.M28_skyblue
ENSG00000086015,isoUsage.M3_brown
ENSG00000086015,isoUsage.M2_blue
ENSG00000086015,isoUsage.M1_turquoise
ENSG00000086061,isoUsage.M1_turquoise
ENSG00000086061,isoUsage.M2_blue
ENSG00000086065,isoUsage.M10_purple
ENSG00000086065,isoUsage.M2_blue
ENSG00000086102,isoUsage.M1_turquoise
ENSG00000086102,isoUsage.M2_blue
ENSG00000086102,isoUsage.M10_purple
ENSG00000086102,isoUsage.M3_brown
ENSG00000086189,isoUsage.M17_grey60
ENSG00000086189,isoUsage.M17_grey60
ENSG00000086200,isoUsage.M1_turquoise
ENSG00000086200,isoUsage.M5_green
ENSG00000086200,isoUsage.M4_yellow
ENSG00000086200,isoUsage.M2_blue
ENSG00000086232,isoUsage.M2_blue
ENSG00000086232,isoUsage.M2_blue
ENSG00000086289,isoUsage.M20_royalblue
ENSG00000086289,isoUsage.M9_magenta
ENSG00000086300,isoUsage.M1_turquoise
ENSG00000086300,isoUsage.M8_pink
ENSG00000086300,isoUsage.M6_red
ENSG00000086300,isoUsage.M6_red
ENSG00000086475,isoUsage.M15_midnightblue
ENSG00000086475,isoUsage.M9_magenta
ENSG00000086475,isoUsage.M1_turquoise
ENSG00000086504,isoUsage.M1_turquoise
ENSG00000086589,isoUsage.M24_darkgrey
ENSG00000086589,isoUsage.M2_blue
ENSG00000086619,isoUsage.M7_black
ENSG00000086666,isoUsage.M1_turquoise
ENSG00000086666,isoUsage.M2_blue
ENSG00000086666,isoUsage.M2_blue
ENSG00000086666,isoUsage.M1_turquoise
ENSG00000086666,isoUsage.M2_blue
ENSG00000086712,isoUsage.M27_white
ENSG00000086712,isoUsage.M12_tan
ENSG00000086712,isoUsage.M1_turquoise
ENSG00000086712,isoUsage.M7_black
ENSG00000086758,isoUsage.M1_turquoise
ENSG00000086758,isoUsage.M1_turquoise
ENSG00000086758,isoUsage.M2_blue
ENSG00000086758,isoUsage.M20_royalblue
ENSG00000086758,isoUsage.M1_turquoise
ENSG00000086758,isoUsage.M2_blue
ENSG00000086758,isoUsage.M1_turquoise
ENSG00000086758,isoUsage.M1_turquoise
ENSG00000086848,isoUsage.M21_darkred
ENSG00000086848,isoUsage.M9_magenta
ENSG00000086848,isoUsage.M4_yellow
ENSG00000086848,isoUsage.M2_blue
ENSG00000086848,isoUsage.M18_lightgreen
ENSG00000087008,isoUsage.M10_purple
ENSG00000087008,isoUsage.M2_blue
ENSG00000087008,isoUsage.M5_green
ENSG00000087008,isoUsage.M14_cyan
ENSG00000087053,isoUsage.M2_blue
ENSG00000087053,isoUsage.M1_turquoise
ENSG00000087053,isoUsage.M2_blue
ENSG00000087074,isoUsage.M2_blue
ENSG00000087074,isoUsage.M1_turquoise
ENSG00000087077,isoUsage.M17_grey60
ENSG00000087087,isoUsage.M1_turquoise
ENSG00000087087,isoUsage.M2_blue
ENSG00000087087,isoUsage.M1_turquoise
ENSG00000087087,isoUsage.M3_brown
ENSG00000087088,isoUsage.M22_darkgreen
ENSG00000087088,isoUsage.M22_darkgreen
ENSG00000087088,isoUsage.M4_yellow
ENSG00000087111,isoUsage.M1_turquoise
ENSG00000087111,isoUsage.M8_pink
ENSG00000087111,isoUsage.M2_blue
ENSG00000087111,isoUsage.M26_darkorange
ENSG00000087157,isoUsage.M15_midnightblue
ENSG00000087157,isoUsage.M1_turquoise
ENSG00000087157,isoUsage.M2_blue
ENSG00000087157,isoUsage.M1_turquoise
ENSG00000087191,isoUsage.M28_skyblue
ENSG00000087191,isoUsage.M1_turquoise
ENSG00000087191,isoUsage.M1_turquoise
ENSG00000087191,isoUsage.M2_blue
ENSG00000087191,isoUsage.M2_blue
ENSG00000087206,isoUsage.M6_red
ENSG00000087206,isoUsage.M4_yellow
ENSG00000087250,isoUsage.M15_midnightblue
ENSG00000087250,isoUsage.M13_salmon
ENSG00000087258,isoUsage.M2_blue
ENSG00000087258,isoUsage.M1_turquoise
ENSG00000087258,isoUsage.M1_turquoise
ENSG00000087258,isoUsage.M8_pink
ENSG00000087258,isoUsage.M8_pink
ENSG00000087263,isoUsage.M2_blue
ENSG00000087266,isoUsage.M1_turquoise
ENSG00000087266,isoUsage.M17_grey60
ENSG00000087266,isoUsage.M1_turquoise
ENSG00000087266,isoUsage.M4_yellow
ENSG00000087266,isoUsage.M1_turquoise
ENSG00000087266,isoUsage.M2_blue
ENSG00000087266,isoUsage.M2_blue
ENSG00000087266,isoUsage.M10_purple
ENSG00000087266,isoUsage.M6_red
ENSG00000087266,isoUsage.M6_red
ENSG00000087266,isoUsage.M4_yellow
ENSG00000087269,isoUsage.M7_black
ENSG00000087269,isoUsage.M1_turquoise
ENSG00000087269,isoUsage.M5_green
ENSG00000087269,isoUsage.M23_darkturquoise
ENSG00000087274,isoUsage.M1_turquoise
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M1_turquoise
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M1_turquoise
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087274,isoUsage.M2_blue
ENSG00000087301,isoUsage.M1_turquoise
ENSG00000087301,isoUsage.M2_blue
ENSG00000087301,isoUsage.M2_blue
ENSG00000087301,isoUsage.M3_brown
ENSG00000087303,isoUsage.M2_blue
ENSG00000087338,isoUsage.M1_turquoise
ENSG00000087338,isoUsage.M2_blue
ENSG00000087338,isoUsage.M1_turquoise
ENSG00000087338,isoUsage.M4_yellow
ENSG00000087365,isoUsage.M23_darkturquoise
ENSG00000087365,isoUsage.M12_tan
ENSG00000087460,isoUsage.M1_turquoise
ENSG00000087460,isoUsage.M2_blue
ENSG00000087460,isoUsage.M1_turquoise
ENSG00000087460,isoUsage.M1_turquoise
ENSG00000087460,isoUsage.M1_turquoise
ENSG00000087460,isoUsage.M3_brown
ENSG00000087460,isoUsage.M24_darkgrey
ENSG00000087460,isoUsage.M15_midnightblue
ENSG00000087470,isoUsage.M1_turquoise
ENSG00000087470,isoUsage.M2_blue
ENSG00000087470,isoUsage.M1_turquoise
ENSG00000087470,isoUsage.M1_turquoise
ENSG00000087470,isoUsage.M2_blue
ENSG00000087470,isoUsage.M3_brown
ENSG00000087470,isoUsage.M2_blue
ENSG00000087470,isoUsage.M2_blue
ENSG00000087470,isoUsage.M3_brown
ENSG00000087495,isoUsage.M1_turquoise
ENSG00000087495,isoUsage.M2_blue
ENSG00000087495,isoUsage.M14_cyan
ENSG00000087502,isoUsage.M1_turquoise
ENSG00000087502,isoUsage.M3_brown
ENSG00000087586,isoUsage.M1_turquoise
ENSG00000087586,isoUsage.M3_brown
ENSG00000087586,isoUsage.M19_lightyellow
ENSG00000087586,isoUsage.M9_magenta
ENSG00000087884,isoUsage.M25_orange
ENSG00000087903,isoUsage.M1_turquoise
ENSG00000087903,isoUsage.M6_red
ENSG00000087903,isoUsage.M1_turquoise
ENSG00000087995,isoUsage.M1_turquoise
ENSG00000087995,isoUsage.M2_blue
ENSG00000088035,isoUsage.M6_red
ENSG00000088035,isoUsage.M13_salmon
ENSG00000088035,isoUsage.M6_red
ENSG00000088038,isoUsage.M1_turquoise
ENSG00000088038,isoUsage.M1_turquoise
ENSG00000088038,isoUsage.M2_blue
ENSG00000088179,isoUsage.M3_brown
ENSG00000088179,isoUsage.M9_magenta
ENSG00000088205,isoUsage.M1_turquoise
ENSG00000088205,isoUsage.M3_brown
ENSG00000088280,isoUsage.M6_red
ENSG00000088298,isoUsage.M7_black
ENSG00000088298,isoUsage.M6_red
ENSG00000088305,isoUsage.M1_turquoise
ENSG00000088305,isoUsage.M2_blue
ENSG00000088305,isoUsage.M6_red
ENSG00000088305,isoUsage.M1_turquoise
ENSG00000088305,isoUsage.M6_red
ENSG00000088325,isoUsage.M1_turquoise
ENSG00000088325,isoUsage.M9_magenta
ENSG00000088367,isoUsage.M1_turquoise
ENSG00000088367,isoUsage.M27_white
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M1_turquoise
ENSG00000088367,isoUsage.M7_black
ENSG00000088367,isoUsage.M1_turquoise
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M28_skyblue
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M2_blue
ENSG00000088367,isoUsage.M4_yellow
ENSG00000088387,isoUsage.M22_darkgreen
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M1_turquoise
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M1_turquoise
ENSG00000088387,isoUsage.M28_skyblue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M9_magenta
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088387,isoUsage.M2_blue
ENSG00000088448,isoUsage.M9_magenta
ENSG00000088448,isoUsage.M10_purple
ENSG00000088448,isoUsage.M1_turquoise
ENSG00000088448,isoUsage.M2_blue
ENSG00000088448,isoUsage.M3_brown
ENSG00000088451,isoUsage.M9_magenta
ENSG00000088538,isoUsage.M2_blue
ENSG00000088538,isoUsage.M1_turquoise
ENSG00000088538,isoUsage.M7_black
ENSG00000088538,isoUsage.M20_royalblue
ENSG00000088538,isoUsage.M6_red
ENSG00000088538,isoUsage.M4_yellow
ENSG00000088538,isoUsage.M4_yellow
ENSG00000088538,isoUsage.M2_blue
ENSG00000088543,isoUsage.M7_black
ENSG00000088543,isoUsage.M9_magenta
ENSG00000088682,isoUsage.M1_turquoise
ENSG00000088682,isoUsage.M24_darkgrey
ENSG00000088682,isoUsage.M2_blue
ENSG00000088682,isoUsage.M5_green
ENSG00000088682,isoUsage.M15_midnightblue
ENSG00000088808,isoUsage.M1_turquoise
ENSG00000088808,isoUsage.M1_turquoise
ENSG00000088808,isoUsage.M2_blue
ENSG00000088812,isoUsage.M1_turquoise
ENSG00000088812,isoUsage.M2_blue
ENSG00000088812,isoUsage.M8_pink
ENSG00000088812,isoUsage.M3_brown
ENSG00000088812,isoUsage.M2_blue
ENSG00000088812,isoUsage.M2_blue
ENSG00000088826,isoUsage.M1_turquoise
ENSG00000088826,isoUsage.M26_darkorange
ENSG00000088832,isoUsage.M1_turquoise
ENSG00000088832,isoUsage.M2_blue
ENSG00000088832,isoUsage.M2_blue
ENSG00000088832,isoUsage.M1_turquoise
ENSG00000088833,isoUsage.M3_brown
ENSG00000088854,isoUsage.M1_turquoise
ENSG00000088854,isoUsage.M23_darkturquoise
ENSG00000088854,isoUsage.M29_saddlebrown
ENSG00000088876,isoUsage.M16_lightcyan
ENSG00000088876,isoUsage.M24_darkgrey
ENSG00000088881,isoUsage.M4_yellow
ENSG00000088881,isoUsage.M4_yellow
ENSG00000088882,isoUsage.M1_turquoise
ENSG00000088882,isoUsage.M1_turquoise
ENSG00000088882,isoUsage.M1_turquoise
ENSG00000088882,isoUsage.M2_blue
ENSG00000088882,isoUsage.M2_blue
ENSG00000088882,isoUsage.M1_turquoise
ENSG00000088882,isoUsage.M6_red
ENSG00000088882,isoUsage.M4_yellow
ENSG00000088930,isoUsage.M2_blue
ENSG00000088930,isoUsage.M1_turquoise
ENSG00000088930,isoUsage.M2_blue
ENSG00000088930,isoUsage.M1_turquoise
ENSG00000088930,isoUsage.M11_greenyellow
ENSG00000088970,isoUsage.M1_turquoise
ENSG00000088970,isoUsage.M1_turquoise
ENSG00000088986,isoUsage.M14_cyan
ENSG00000088986,isoUsage.M3_brown
ENSG00000089006,isoUsage.M1_turquoise
ENSG00000089006,isoUsage.M2_blue
ENSG00000089006,isoUsage.M29_saddlebrown
ENSG00000089009,isoUsage.M12_tan
ENSG00000089009,isoUsage.M5_green
ENSG00000089009,isoUsage.M4_yellow
ENSG00000089022,isoUsage.M10_purple
ENSG00000089022,isoUsage.M7_black
ENSG00000089022,isoUsage.M13_salmon
ENSG00000089022,isoUsage.M5_green
ENSG00000089048,isoUsage.M1_turquoise
ENSG00000089048,isoUsage.M3_brown
ENSG00000089048,isoUsage.M3_brown
ENSG00000089048,isoUsage.M28_skyblue
ENSG00000089048,isoUsage.M9_magenta
ENSG00000089050,isoUsage.M2_blue
ENSG00000089050,isoUsage.M7_black
ENSG00000089053,isoUsage.M2_blue
ENSG00000089053,isoUsage.M1_turquoise
ENSG00000089057,isoUsage.M2_blue
ENSG00000089057,isoUsage.M1_turquoise
ENSG00000089060,isoUsage.M2_blue
ENSG00000089063,isoUsage.M4_yellow
ENSG00000089063,isoUsage.M1_turquoise
ENSG00000089063,isoUsage.M5_green
ENSG00000089091,isoUsage.M4_yellow
ENSG00000089091,isoUsage.M4_yellow
ENSG00000089091,isoUsage.M3_brown
ENSG00000089091,isoUsage.M2_blue
ENSG00000089091,isoUsage.M4_yellow
ENSG00000089091,isoUsage.M5_green
ENSG00000089091,isoUsage.M18_lightgreen
ENSG00000089091,isoUsage.M7_black
ENSG00000089091,isoUsage.M14_cyan
ENSG00000089091,isoUsage.M7_black
ENSG00000089094,isoUsage.M3_brown
ENSG00000089094,isoUsage.M26_darkorange
ENSG00000089094,isoUsage.M3_brown
ENSG00000089094,isoUsage.M2_blue
ENSG00000089094,isoUsage.M3_brown
ENSG00000089094,isoUsage.M1_turquoise
ENSG00000089094,isoUsage.M1_turquoise
ENSG00000089123,isoUsage.M2_blue
ENSG00000089123,isoUsage.M4_yellow
ENSG00000089123,isoUsage.M4_yellow
ENSG00000089154,isoUsage.M2_blue
ENSG00000089154,isoUsage.M10_purple
ENSG00000089154,isoUsage.M1_turquoise
ENSG00000089154,isoUsage.M24_darkgrey
ENSG00000089157,isoUsage.M1_turquoise
ENSG00000089157,isoUsage.M9_magenta
ENSG00000089157,isoUsage.M11_greenyellow
ENSG00000089159,isoUsage.M1_turquoise
ENSG00000089159,isoUsage.M20_royalblue
ENSG00000089159,isoUsage.M6_red
ENSG00000089159,isoUsage.M2_blue
ENSG00000089169,isoUsage.M1_turquoise
ENSG00000089169,isoUsage.M2_blue
ENSG00000089169,isoUsage.M7_black
ENSG00000089177,isoUsage.M1_turquoise
ENSG00000089177,isoUsage.M2_blue
ENSG00000089177,isoUsage.M1_turquoise
ENSG00000089177,isoUsage.M10_purple
ENSG00000089177,isoUsage.M5_green
ENSG00000089195,isoUsage.M2_blue
ENSG00000089195,isoUsage.M6_red
ENSG00000089199,isoUsage.M29_saddlebrown
ENSG00000089199,isoUsage.M12_tan
ENSG00000089234,isoUsage.M28_skyblue
ENSG00000089234,isoUsage.M1_turquoise
ENSG00000089280,isoUsage.M11_greenyellow
ENSG00000089280,isoUsage.M15_midnightblue
ENSG00000089280,isoUsage.M29_saddlebrown
ENSG00000089280,isoUsage.M1_turquoise
ENSG00000089280,isoUsage.M1_turquoise
ENSG00000089280,isoUsage.M29_saddlebrown
ENSG00000089280,isoUsage.M3_brown
ENSG00000089280,isoUsage.M28_skyblue
ENSG00000089335,isoUsage.M1_turquoise
ENSG00000089335,isoUsage.M9_magenta
ENSG00000089335,isoUsage.M2_blue
ENSG00000089335,isoUsage.M1_turquoise
ENSG00000089335,isoUsage.M2_blue
ENSG00000089335,isoUsage.M2_blue
ENSG00000089351,isoUsage.M2_blue
ENSG00000089351,isoUsage.M6_red
ENSG00000089351,isoUsage.M1_turquoise
ENSG00000089351,isoUsage.M1_turquoise
ENSG00000089351,isoUsage.M8_pink
ENSG00000089351,isoUsage.M8_pink
ENSG00000089351,isoUsage.M2_blue
ENSG00000089486,isoUsage.M1_turquoise
ENSG00000089486,isoUsage.M2_blue
ENSG00000089486,isoUsage.M1_turquoise
ENSG00000089486,isoUsage.M3_brown
ENSG00000089597,isoUsage.M1_turquoise
ENSG00000089597,isoUsage.M2_blue
ENSG00000089597,isoUsage.M1_turquoise
ENSG00000089597,isoUsage.M3_brown
ENSG00000089639,isoUsage.M1_turquoise
ENSG00000089639,isoUsage.M1_turquoise
ENSG00000089639,isoUsage.M20_royalblue
ENSG00000089639,isoUsage.M28_skyblue
ENSG00000089639,isoUsage.M2_blue
ENSG00000089682,isoUsage.M1_turquoise
ENSG00000089682,isoUsage.M22_darkgreen
ENSG00000089682,isoUsage.M1_turquoise
ENSG00000089682,isoUsage.M7_black
ENSG00000089682,isoUsage.M2_blue
ENSG00000089682,isoUsage.M2_blue
ENSG00000089685,isoUsage.M1_turquoise
ENSG00000089693,isoUsage.M2_blue
ENSG00000089693,isoUsage.M1_turquoise
ENSG00000089693,isoUsage.M1_turquoise
ENSG00000089723,isoUsage.M1_turquoise
ENSG00000089723,isoUsage.M22_darkgreen
ENSG00000089723,isoUsage.M2_blue
ENSG00000089737,isoUsage.M12_tan
ENSG00000089737,isoUsage.M3_brown
ENSG00000089775,isoUsage.M2_blue
ENSG00000089818,isoUsage.M2_blue
ENSG00000089818,isoUsage.M1_turquoise
ENSG00000089818,isoUsage.M1_turquoise
ENSG00000089876,isoUsage.M3_brown
ENSG00000089876,isoUsage.M2_blue
ENSG00000089876,isoUsage.M1_turquoise
ENSG00000089902,isoUsage.M5_green
ENSG00000089916,isoUsage.M2_blue
ENSG00000089916,isoUsage.M1_turquoise
ENSG00000089916,isoUsage.M23_darkturquoise
ENSG00000089916,isoUsage.M1_turquoise
ENSG00000090006,isoUsage.M21_darkred
ENSG00000090006,isoUsage.M1_turquoise
ENSG00000090006,isoUsage.M7_black
ENSG00000090006,isoUsage.M1_turquoise
ENSG00000090006,isoUsage.M4_yellow
ENSG00000090006,isoUsage.M16_lightcyan
ENSG00000090006,isoUsage.M6_red
ENSG00000090006,isoUsage.M1_turquoise
ENSG00000090006,isoUsage.M7_black
ENSG00000090006,isoUsage.M2_blue
ENSG00000090006,isoUsage.M2_blue
ENSG00000090013,isoUsage.M5_green
ENSG00000090020,isoUsage.M2_blue
ENSG00000090054,isoUsage.M1_turquoise
ENSG00000090054,isoUsage.M28_skyblue
ENSG00000090054,isoUsage.M2_blue
ENSG00000090060,isoUsage.M1_turquoise
ENSG00000090060,isoUsage.M2_blue
ENSG00000090060,isoUsage.M3_brown
ENSG00000090060,isoUsage.M2_blue
ENSG00000090060,isoUsage.M2_blue
ENSG00000090060,isoUsage.M2_blue
ENSG00000090061,isoUsage.M1_turquoise
ENSG00000090061,isoUsage.M1_turquoise
ENSG00000090061,isoUsage.M1_turquoise
ENSG00000090061,isoUsage.M1_turquoise
ENSG00000090097,isoUsage.M2_blue
ENSG00000090097,isoUsage.M1_turquoise
ENSG00000090097,isoUsage.M1_turquoise
ENSG00000090097,isoUsage.M2_blue
ENSG00000090097,isoUsage.M2_blue
ENSG00000090263,isoUsage.M1_turquoise
ENSG00000090263,isoUsage.M2_blue
ENSG00000090263,isoUsage.M13_salmon
ENSG00000090266,isoUsage.M11_greenyellow
ENSG00000090266,isoUsage.M21_darkred
ENSG00000090266,isoUsage.M20_royalblue
ENSG00000090273,isoUsage.M23_darkturquoise
ENSG00000090316,isoUsage.M2_blue
ENSG00000090316,isoUsage.M1_turquoise
ENSG00000090316,isoUsage.M1_turquoise
ENSG00000090372,isoUsage.M1_turquoise
ENSG00000090372,isoUsage.M2_blue
ENSG00000090372,isoUsage.M1_turquoise
ENSG00000090372,isoUsage.M19_lightyellow
ENSG00000090372,isoUsage.M2_blue
ENSG00000090372,isoUsage.M2_blue
ENSG00000090372,isoUsage.M2_blue
ENSG00000090372,isoUsage.M2_blue
ENSG00000090432,isoUsage.M1_turquoise
ENSG00000090432,isoUsage.M2_blue
ENSG00000090432,isoUsage.M8_pink
ENSG00000090447,isoUsage.M3_brown
ENSG00000090447,isoUsage.M25_orange
ENSG00000090447,isoUsage.M22_darkgreen
ENSG00000090487,isoUsage.M2_blue
ENSG00000090487,isoUsage.M2_blue
ENSG00000090520,isoUsage.M2_blue
ENSG00000090520,isoUsage.M1_turquoise
ENSG00000090520,isoUsage.M1_turquoise
ENSG00000090520,isoUsage.M24_darkgrey
ENSG00000090530,isoUsage.M1_turquoise
ENSG00000090530,isoUsage.M2_blue
ENSG00000090530,isoUsage.M2_blue
ENSG00000090530,isoUsage.M2_blue
ENSG00000090581,isoUsage.M1_turquoise
ENSG00000090581,isoUsage.M2_blue
ENSG00000090612,isoUsage.M2_blue
ENSG00000090612,isoUsage.M4_yellow
ENSG00000090612,isoUsage.M3_brown
ENSG00000090612,isoUsage.M6_red
ENSG00000090615,isoUsage.M1_turquoise
ENSG00000090615,isoUsage.M1_turquoise
ENSG00000090621,isoUsage.M2_blue
ENSG00000090621,isoUsage.M1_turquoise
ENSG00000090621,isoUsage.M1_turquoise
ENSG00000090661,isoUsage.M1_turquoise
ENSG00000090661,isoUsage.M2_blue
ENSG00000090661,isoUsage.M16_lightcyan
ENSG00000090661,isoUsage.M4_yellow
ENSG00000090661,isoUsage.M6_red
ENSG00000090674,isoUsage.M4_yellow
ENSG00000090686,isoUsage.M29_saddlebrown
ENSG00000090686,isoUsage.M1_turquoise
ENSG00000090686,isoUsage.M1_turquoise
ENSG00000090686,isoUsage.M2_blue
ENSG00000090776,isoUsage.M15_midnightblue
ENSG00000090861,isoUsage.M9_magenta
ENSG00000090863,isoUsage.M1_turquoise
ENSG00000090863,isoUsage.M2_blue
ENSG00000090863,isoUsage.M1_turquoise
ENSG00000090889,isoUsage.M1_turquoise
ENSG00000090889,isoUsage.M1_turquoise
ENSG00000090889,isoUsage.M1_turquoise
ENSG00000090889,isoUsage.M2_blue
ENSG00000090889,isoUsage.M2_blue
ENSG00000090889,isoUsage.M2_blue
ENSG00000090905,isoUsage.M1_turquoise
ENSG00000090905,isoUsage.M1_turquoise
ENSG00000090905,isoUsage.M21_darkred
ENSG00000090905,isoUsage.M4_yellow
ENSG00000090905,isoUsage.M2_blue
ENSG00000090924,isoUsage.M21_darkred
ENSG00000090924,isoUsage.M7_black
ENSG00000090924,isoUsage.M6_red
ENSG00000090924,isoUsage.M3_brown
ENSG00000090924,isoUsage.M3_brown
ENSG00000090924,isoUsage.M6_red
ENSG00000090932,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M2_blue
ENSG00000090989,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M2_blue
ENSG00000090989,isoUsage.M2_blue
ENSG00000090989,isoUsage.M3_brown
ENSG00000090989,isoUsage.M2_blue
ENSG00000090989,isoUsage.M2_blue
ENSG00000090989,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M3_brown
ENSG00000090989,isoUsage.M2_blue
ENSG00000090989,isoUsage.M1_turquoise
ENSG00000090989,isoUsage.M2_blue
ENSG00000090989,isoUsage.M3_brown
ENSG00000090989,isoUsage.M2_blue
ENSG00000091009,isoUsage.M1_turquoise
ENSG00000091009,isoUsage.M2_blue
